Type,Total Pct.,Calculation Pct.,EDER,DOR,Time,Sched Time,gid,Case,Scheduling Algorithm
ICRB,0.4785,0.2711,0.769,0.375,0.006917476654052734,0.00337982177734375,1,1,HEFT
STO,0.4786,0.293,0.53,0.25,0.0068874359130859375,0.00337982177734375,1,1,HEFT
Rand,0.4791,0.2721,0.7565,0.875,0.005759239196777344,0.00337982177734375,1,1,HEFT
CPF,0.5048,0.302,0.4823,0.375,0.009744882583618164,0.004323244094848633,1,1,CPOP
ICRB,0.4913,0.2783,0.748,0.375,0.007990121841430664,0.004323244094848633,1,1,CPOP
STO,0.4915,0.3009,0.4937,0.125,0.0069348812103271484,0.004323244094848633,1,1,CPOP
Rand,0.4804,0.2591,1.0,0.875,0.006982564926147461,0.004323244094848633,1,1,CPOP
CPF,0.4674,0.3259,0.7032,0.375,0.006199359893798828,0.003617525100708008,1,1,HEFT
ICRB,0.4674,0.3259,0.7032,0.375,0.005957365036010742,0.003617525100708008,1,1,HEFT
STO,0.4699,0.3319,0.6064,0.25,0.005841255187988281,0.003617525100708008,1,1,HEFT
Rand,0.449,0.3184,0.8281,0.625,0.005939006805419922,0.003617525100708008,1,1,HEFT
CPF,0.4795,0.3343,0.6573,0.375,0.00655364990234375,0.0038232803344726562,1,1,CPOP
ICRB,0.4795,0.3343,0.6573,0.375,0.006418943405151367,0.0038232803344726562,1,1,CPOP
STO,0.4823,0.3406,0.5456,0.125,0.0072634220123291016,0.0038232803344726562,1,1,CPOP
Rand,0.4761,0.3264,0.8015,0.5,0.00778508186340332,0.0038232803344726562,1,1,CPOP
CPF,0.4641,0.3302,0.4756,0.25,0.007928848266601562,0.005239009857177734,1,1,HEFT
ICRB,0.46,0.3198,0.673,0.25,0.007668256759643555,0.005239009857177734,1,1,HEFT
STO,0.442,0.3134,0.8025,0.125,0.007472515106201172,0.005239009857177734,1,1,HEFT
Rand,0.458,0.3146,0.7778,0.375,0.00780940055847168,0.005239009857177734,1,1,HEFT
CPF,0.4641,0.3302,0.4756,0.25,0.011211156845092773,0.005973100662231445,1,1,CPOP
ICRB,0.46,0.3198,0.673,0.25,0.008902549743652344,0.005973100662231445,1,1,CPOP
STO,0.442,0.3134,0.8025,0.125,0.009336471557617188,0.005973100662231445,1,1,CPOP
Rand,0.4538,0.304,1.0,0.5,0.009473800659179688,0.005973100662231445,1,1,CPOP
CPF,0.4835,0.3279,0.6935,0.125,0.006545543670654297,0.003509044647216797,1,1,HEFT
ICRB,0.4793,0.3187,0.8462,0.25,0.00670933723449707,0.003509044647216797,1,1,HEFT
STO,0.4821,0.3439,0.4472,0.125,0.005781888961791992,0.003509044647216797,1,1,HEFT
Rand,0.4586,0.3099,1.0,0.5,0.005822896957397461,0.003509044647216797,1,1,HEFT
CPF,0.4835,0.3279,0.6935,0.125,0.007720470428466797,0.0039653778076171875,1,1,CPOP
ICRB,0.4793,0.3187,0.8462,0.25,0.008859395980834961,0.0039653778076171875,1,1,CPOP
STO,0.4821,0.3439,0.4472,0.125,0.006379604339599609,0.0039653778076171875,1,1,CPOP
Rand,0.4753,0.3099,1.0,0.75,0.0064432621002197266,0.0039653778076171875,1,1,CPOP
CPF,0.486,0.3533,0.6751,0.375,0.006197929382324219,0.0036029815673828125,1,1,HEFT
ICRB,0.4969,0.3469,0.8078,0.375,0.00598907470703125,0.0036029815673828125,1,1,HEFT
STO,0.4793,0.3511,0.7195,0.25,0.006006002426147461,0.0036029815673828125,1,1,HEFT
Rand,0.4927,0.3379,1.0,0.875,0.006173372268676758,0.0036029815673828125,1,1,HEFT
CPF,0.4893,0.3557,0.6912,0.375,0.006477832794189453,0.00366973876953125,1,1,CPOP
ICRB,0.5033,0.3513,0.7884,0.375,0.0063021183013916016,0.00366973876953125,1,1,CPOP
STO,0.4855,0.3557,0.6912,0.125,0.008500814437866211,0.00366973876953125,1,1,CPOP
Rand,0.5047,0.3542,0.7225,0.625,0.006409883499145508,0.00366973876953125,1,1,CPOP
CPF,0.4796,0.3372,0.3771,0.375,0.005849361419677734,0.003520965576171875,1,1,HEFT
ICRB,0.4695,0.3139,0.7202,0.25,0.005579233169555664,0.003520965576171875,1,1,HEFT
STO,0.446,0.3151,0.7022,0.25,0.0054187774658203125,0.003520965576171875,1,1,HEFT
Rand,0.4665,0.3068,0.8356,0.75,0.005599021911621094,0.003520965576171875,1,1,HEFT
CPF,0.4923,0.3461,0.2929,0.25,0.006554841995239258,0.0038499832153320312,1,1,CPOP
ICRB,0.481,0.3216,0.6824,0.25,0.0064067840576171875,0.0038499832153320312,1,1,CPOP
STO,0.446,0.3151,0.7971,0.25,0.0070858001708984375,0.0038499832153320312,1,1,CPOP
Rand,0.4923,0.3461,0.2929,0.375,0.008276939392089844,0.0038499832153320312,1,1,CPOP
CPF,0.5201,0.3521,0.7409,0.25,0.010454893112182617,0.00737309455871582,1,1,HEFT
ICRB,0.5305,0.3496,0.7808,0.375,0.010509729385375977,0.00737309455871582,1,1,HEFT
STO,0.5319,0.3521,0.7409,0.125,0.009525299072265625,0.00737309455871582,1,1,HEFT
Rand,0.5316,0.3738,0.4191,0.75,0.00953531265258789,0.00737309455871582,1,1,HEFT
CPF,0.5201,0.3521,0.7409,0.25,0.006419181823730469,0.003723621368408203,1,1,CPOP
ICRB,0.5305,0.3496,0.7808,0.375,0.006215572357177734,0.003723621368408203,1,1,CPOP
STO,0.5319,0.3521,0.7409,0.125,0.0059757232666015625,0.003723621368408203,1,1,CPOP
Rand,0.5298,0.3484,0.8001,1.0,0.007147789001464844,0.003723621368408203,1,1,CPOP
CPF,0.4897,0.3286,0.7145,0.375,0.006731271743774414,0.003375530242919922,1,1,HEFT
ICRB,0.4897,0.3286,0.7145,0.375,0.006907939910888672,0.003375530242919922,1,1,HEFT
STO,0.4604,0.3285,0.7152,0.375,0.005988359451293945,0.003375530242919922,1,1,HEFT
Rand,0.4946,0.3656,0.2281,0.625,0.00558781623840332,0.003375530242919922,1,1,HEFT
CPF,0.4897,0.3286,0.7145,0.375,0.007856607437133789,0.005193233489990234,1,1,CPOP
ICRB,0.4897,0.3286,0.7145,0.375,0.0077342987060546875,0.005193233489990234,1,1,CPOP
STO,0.4604,0.3285,0.7152,0.375,0.007364749908447266,0.005193233489990234,1,1,CPOP
Rand,0.4718,0.3285,0.7152,0.875,0.007359027862548828,0.005193233489990234,1,1,CPOP
CPF,0.4947,0.3592,0.3032,0.25,0.008174419403076172,0.0033473968505859375,1,1,HEFT
ICRB,0.4828,0.3327,0.7872,0.25,0.006114006042480469,0.0033473968505859375,1,1,HEFT
STO,0.4901,0.3489,0.4814,0.0,0.006206035614013672,0.0033473968505859375,1,1,HEFT
Rand,0.4901,0.3489,0.4814,0.25,0.006833791732788086,0.0033473968505859375,1,1,HEFT
CPF,0.4947,0.3592,0.3032,0.25,0.005649089813232422,0.003304004669189453,1,1,CPOP
ICRB,0.4828,0.3327,0.7872,0.25,0.0054721832275390625,0.003304004669189453,1,1,CPOP
STO,0.4901,0.3489,0.4814,0.0,0.0052530765533447266,0.003304004669189453,1,1,CPOP
Rand,0.4765,0.3469,0.5186,0.625,0.005411386489868164,0.003304004669189453,1,1,CPOP
CPF,0.4508,0.3066,0.7117,0.5,0.008522987365722656,0.0058405399322509766,1,1,HEFT
ICRB,0.466,0.303,0.7735,0.375,0.00820612907409668,0.0058405399322509766,1,1,HEFT
STO,0.4395,0.3001,0.8249,0.25,0.007964849472045898,0.0058405399322509766,1,1,HEFT
Rand,0.4405,0.303,0.7735,0.625,0.008021354675292969,0.0058405399322509766,1,1,HEFT
CPF,0.4508,0.3066,0.7117,0.5,0.009185791015625,0.0037000179290771484,1,1,CPOP
ICRB,0.466,0.303,0.7735,0.375,0.007300853729248047,0.0037000179290771484,1,1,CPOP
STO,0.4395,0.3001,0.8249,0.25,0.006450176239013672,0.0037000179290771484,1,1,CPOP
Rand,0.4675,0.3066,0.7117,0.375,0.00604557991027832,0.0037000179290771484,1,1,CPOP
CPF,0.4703,0.3583,0.3426,0.375,0.007146358489990234,0.004587888717651367,1,1,HEFT
ICRB,0.461,0.3297,0.7792,0.25,0.006963491439819336,0.004587888717651367,1,1,HEFT
STO,0.4681,0.3524,0.4262,0.125,0.006627321243286133,0.004587888717651367,1,1,HEFT
Rand,0.4645,0.3431,0.5652,0.75,0.006661415100097656,0.004587888717651367,1,1,HEFT
CPF,0.4703,0.3583,0.4447,0.375,0.00984811782836914,0.0037386417388916016,1,1,CPOP
ICRB,0.4812,0.3441,0.7134,0.25,0.006883382797241211,0.0037386417388916016,1,1,CPOP
STO,0.4681,0.3524,0.5532,0.125,0.007223606109619141,0.0037386417388916016,1,1,CPOP
Rand,0.4628,0.3387,0.8219,0.375,0.006518125534057617,0.0037386417388916016,1,1,CPOP
CPF,0.4152,0.3115,0.7531,0.375,0.00558018684387207,0.003225564956665039,1,1,HEFT
ICRB,0.4303,0.3093,0.8108,0.25,0.005320072174072266,0.003225564956665039,1,1,HEFT
STO,0.4314,0.3129,0.7172,0.125,0.005100727081298828,0.003225564956665039,1,1,HEFT
Rand,0.4156,0.3129,0.7172,0.625,0.005513191223144531,0.003225564956665039,1,1,HEFT
CPF,0.4152,0.3115,0.7531,0.375,0.007867574691772461,0.005128383636474609,1,1,CPOP
ICRB,0.4303,0.3093,0.8108,0.25,0.007581472396850586,0.005128383636474609,1,1,CPOP
STO,0.4314,0.3129,0.7172,0.125,0.007384300231933594,0.005128383636474609,1,1,CPOP
Rand,0.4156,0.3129,0.7172,0.75,0.009588479995727539,0.005128383636474609,1,1,CPOP
CPF,0.4557,0.2988,0.7356,0.5,0.009696006774902344,0.005266666412353516,1,1,HEFT
ICRB,0.4926,0.296,0.7855,0.25,0.008806705474853516,0.005266666412353516,1,1,HEFT
STO,0.4758,0.2969,0.7699,0.125,0.007627964019775391,0.005266666412353516,1,1,HEFT
Rand,0.4864,0.2844,1.0,0.75,0.00753021240234375,0.005266666412353516,1,1,HEFT
CPF,0.4557,0.2988,0.7356,0.5,0.00696253776550293,0.004247903823852539,1,1,CPOP
ICRB,0.4926,0.296,0.7855,0.25,0.00671839714050293,0.004247903823852539,1,1,CPOP
STO,0.4758,0.2969,0.7699,0.125,0.006432771682739258,0.004247903823852539,1,1,CPOP
Rand,0.4864,0.2844,1.0,0.5,0.0065288543701171875,0.004247903823852539,1,1,CPOP
CPF,0.4578,0.3329,0.7426,0.375,0.009277582168579102,0.0036993026733398438,1,1,HEFT
ICRB,0.4856,0.3282,0.8198,0.5,0.0069789886474609375,0.0036993026733398438,1,1,HEFT
STO,0.4878,0.3329,0.7426,0.125,0.006842851638793945,0.0036993026733398438,1,1,HEFT
Rand,0.4651,0.3178,1.0,0.875,0.006048917770385742,0.0036993026733398438,1,1,HEFT
CPF,0.4578,0.3329,0.7426,0.375,0.008672714233398438,0.005704641342163086,1,1,CPOP
ICRB,0.4856,0.3282,0.8198,0.5,0.008231163024902344,0.005704641342163086,1,1,CPOP
STO,0.4878,0.3329,0.7426,0.125,0.007966995239257812,0.005704641342163086,1,1,CPOP
Rand,0.4651,0.3178,1.0,0.75,0.007938861846923828,0.005704641342163086,1,1,CPOP
CPF,0.4538,0.3199,0.7013,0.25,0.008281946182250977,0.003542184829711914,1,1,HEFT
ICRB,0.4662,0.3527,0.2582,0.5,0.006392955780029297,0.003542184829711914,1,1,HEFT
STO,0.4718,0.3382,0.4431,0.25,0.006280183792114258,0.003542184829711914,1,1,HEFT
Rand,0.4607,0.3128,0.8081,0.5,0.006773471832275391,0.003542184829711914,1,1,HEFT
CPF,0.4717,0.3235,0.715,0.375,0.005711555480957031,0.003345489501953125,1,1,CPOP
ICRB,0.4662,0.3527,0.285,0.5,0.00557708740234375,0.003345489501953125,1,1,CPOP
STO,0.4718,0.3382,0.4891,0.25,0.0053365230560302734,0.003345489501953125,1,1,CPOP
Rand,0.4746,0.3067,1.0,0.875,0.0054013729095458984,0.003345489501953125,1,1,CPOP
CPF,0.4775,0.3305,0.4921,0.5,0.005975961685180664,0.00345611572265625,1,1,HEFT
ICRB,0.484,0.316,0.7076,0.375,0.005846738815307617,0.00345611572265625,1,1,HEFT
STO,0.4569,0.3111,0.7846,0.25,0.006093502044677734,0.00345611572265625,1,1,HEFT
Rand,0.484,0.316,0.7076,0.75,0.008623361587524414,0.00345611572265625,1,1,HEFT
CPF,0.4775,0.3305,0.4921,0.5,0.0064716339111328125,0.003945350646972656,1,1,CPOP
ICRB,0.484,0.316,0.7076,0.375,0.0061800479888916016,0.003945350646972656,1,1,CPOP
STO,0.4569,0.3111,0.7846,0.25,0.006271839141845703,0.003945350646972656,1,1,CPOP
Rand,0.469,0.3111,0.7846,0.625,0.007259845733642578,0.003945350646972656,1,1,CPOP
CPF,0.4284,0.3086,0.6904,0.25,0.009373664855957031,0.00551295280456543,1,1,HEFT
ICRB,0.4415,0.301,0.8424,0.375,0.009028196334838867,0.00551295280456543,1,1,HEFT
STO,0.4443,0.3086,0.6904,0.125,0.007863283157348633,0.00551295280456543,1,1,HEFT
Rand,0.4428,0.3046,0.7693,0.5,0.008059978485107422,0.00551295280456543,1,1,HEFT
CPF,0.4284,0.3086,0.6904,0.25,0.0072629451751708984,0.003924369812011719,1,1,CPOP
ICRB,0.4415,0.301,0.8424,0.375,0.0071828365325927734,0.003924369812011719,1,1,CPOP
STO,0.4443,0.3086,0.6904,0.125,0.006333112716674805,0.003924369812011719,1,1,CPOP
Rand,0.4443,0.3086,0.6904,0.625,0.006360530853271484,0.003924369812011719,1,1,CPOP
CPF,0.4585,0.3397,0.356,0.375,0.008333921432495117,0.004447460174560547,1,1,HEFT
ICRB,0.4636,0.3233,0.644,0.25,0.00786447525024414,0.004447460174560547,1,1,HEFT
STO,0.4532,0.3283,0.5532,0.125,0.006693124771118164,0.004447460174560547,1,1,HEFT
Rand,0.4617,0.3186,0.7326,0.625,0.007234334945678711,0.004447460174560547,1,1,HEFT
CPF,0.4585,0.3397,0.356,0.375,0.006421089172363281,0.003693103790283203,1,1,CPOP
ICRB,0.4636,0.3233,0.644,0.25,0.006159543991088867,0.003693103790283203,1,1,CPOP
STO,0.4532,0.3283,0.5532,0.125,0.006022930145263672,0.003693103790283203,1,1,CPOP
Rand,0.448,0.3141,0.8207,0.625,0.006110668182373047,0.003693103790283203,1,1,CPOP
CPF,0.4797,0.3516,0.5264,0.25,0.0060787200927734375,0.0033843517303466797,1,1,HEFT
ICRB,0.4932,0.3422,0.6822,0.25,0.005717754364013672,0.0033843517303466797,1,1,HEFT
STO,0.4654,0.3359,0.7914,0.125,0.0056400299072265625,0.0033843517303466797,1,1,HEFT
Rand,0.4932,0.3422,0.6822,0.5,0.008693218231201172,0.0033843517303466797,1,1,HEFT
CPF,0.4797,0.3516,0.5264,0.25,0.007995367050170898,0.005311727523803711,1,1,CPOP
ICRB,0.4932,0.3422,0.6822,0.25,0.007914304733276367,0.005311727523803711,1,1,CPOP
STO,0.4654,0.3359,0.7914,0.125,0.007758378982543945,0.005311727523803711,1,1,CPOP
Rand,0.4911,0.3379,0.7565,0.75,0.00890803337097168,0.005311727523803711,1,1,CPOP
CPF,0.4414,0.3238,0.4976,0.25,0.0070531368255615234,0.004300832748413086,1,1,HEFT
ICRB,0.4587,0.3093,0.7635,0.375,0.007595539093017578,0.004300832748413086,1,1,HEFT
STO,0.4416,0.3242,0.4903,0.25,0.00748133659362793,0.004300832748413086,1,1,HEFT
Rand,0.4589,0.3099,0.7515,0.75,0.008746147155761719,0.004300832748413086,1,1,HEFT
CPF,0.4414,0.3238,0.4976,0.25,0.008138179779052734,0.005383968353271484,1,1,CPOP
ICRB,0.4587,0.3093,0.7635,0.375,0.007921457290649414,0.005383968353271484,1,1,CPOP
STO,0.4416,0.3242,0.4903,0.25,0.007699728012084961,0.005383968353271484,1,1,CPOP
Rand,0.4646,0.3238,0.4976,0.5,0.007797956466674805,0.005383968353271484,1,1,CPOP
CPF,0.4135,0.2943,0.5189,0.375,0.007938623428344727,0.005161762237548828,1,1,HEFT
ICRB,0.4273,0.2832,0.7337,0.25,0.007554054260253906,0.005161762237548828,1,1,HEFT
STO,0.4018,0.2807,0.7852,0.25,0.0073659420013427734,0.005161762237548828,1,1,HEFT
Rand,0.4153,0.2706,1.0,0.875,0.01096963882446289,0.005161762237548828,1,1,HEFT
CPF,0.4135,0.2943,0.5189,0.375,0.007920026779174805,0.003939390182495117,1,1,CPOP
ICRB,0.4273,0.2832,0.7337,0.25,0.007296323776245117,0.003939390182495117,1,1,CPOP
STO,0.4018,0.2807,0.7852,0.25,0.006203413009643555,0.003939390182495117,1,1,CPOP
Rand,0.4027,0.2843,0.7108,0.875,0.00647735595703125,0.003939390182495117,1,1,CPOP
CPF,0.4581,0.3244,0.4034,0.375,0.00603485107421875,0.0034301280975341797,1,1,HEFT
ICRB,0.4581,0.3244,0.4034,0.375,0.008145332336425781,0.0034301280975341797,1,1,HEFT
STO,0.4545,0.315,0.5688,0.125,0.00566864013671875,0.0034301280975341797,1,1,HEFT
Rand,0.446,0.2928,1.0,0.5,0.006325960159301758,0.0034301280975341797,1,1,HEFT
CPF,0.4581,0.3244,0.4034,0.375,0.0070705413818359375,0.004056215286254883,1,1,CPOP
ICRB,0.4581,0.3244,0.4034,0.375,0.006812095642089844,0.004056215286254883,1,1,CPOP
STO,0.4545,0.315,0.5688,0.125,0.00788259506225586,0.004056215286254883,1,1,CPOP
Rand,0.4545,0.315,0.5688,0.875,0.007036924362182617,0.004056215286254883,1,1,CPOP
CPF,0.4526,0.2789,0.4767,0.25,0.007546901702880859,0.0035703182220458984,1,1,HEFT
ICRB,0.4526,0.2789,0.4767,0.375,0.007310628890991211,0.0035703182220458984,1,1,HEFT
STO,0.4291,0.259,0.836,0.125,0.007849693298339844,0.0035703182220458984,1,1,HEFT
Rand,0.4329,0.2694,0.6407,0.5,0.006081342697143555,0.0035703182220458984,1,1,HEFT
CPF,0.4526,0.2789,0.4767,0.25,0.006583690643310547,0.003752470016479492,1,1,CPOP
ICRB,0.4526,0.2789,0.4767,0.375,0.00630640983581543,0.003752470016479492,1,1,CPOP
STO,0.4291,0.259,0.836,0.125,0.006005287170410156,0.003752470016479492,1,1,CPOP
Rand,0.4578,0.2908,0.2845,0.5,0.006225109100341797,0.003752470016479492,1,1,CPOP
CPF,0.5825,0.4257,0.5129,0.375,0.0060214996337890625,0.003466367721557617,1,1,HEFT
ICRB,0.588,0.4146,0.6208,0.25,0.005865812301635742,0.003466367721557617,1,1,HEFT
STO,0.5712,0.4064,0.7029,0.125,0.005606889724731445,0.003466367721557617,1,1,HEFT
Rand,0.5809,0.403,0.7391,0.5,0.008235931396484375,0.003466367721557617,1,1,HEFT
CPF,0.5847,0.4273,0.5676,0.375,0.00899052619934082,0.006120443344116211,1,1,CPOP
ICRB,0.6061,0.4273,0.5676,0.25,0.00864410400390625,0.006120443344116211,1,1,CPOP
STO,0.5733,0.4079,0.7843,0.125,0.008711099624633789,0.006120443344116211,1,1,CPOP
Rand,0.5824,0.3902,1.0,0.5,0.009043455123901367,0.006120443344116211,1,1,CPOP
CPF,0.5738,0.4048,0.4867,0.375,0.007070779800415039,0.003813505172729492,1,1,HEFT
ICRB,0.5738,0.4048,0.4867,0.375,0.007767438888549805,0.003813505172729492,1,1,HEFT
STO,0.5314,0.3855,0.7064,0.125,0.008219003677368164,0.003813505172729492,1,1,HEFT
Rand,0.5486,0.3624,1.0,0.5,0.006002187728881836,0.003813505172729492,1,1,HEFT
CPF,0.5746,0.4054,0.4835,0.375,0.008152246475219727,0.0041997432708740234,1,1,CPOP
ICRB,0.5746,0.4054,0.4835,0.375,0.00680232048034668,0.0041997432708740234,1,1,CPOP
STO,0.5314,0.3855,0.7108,0.125,0.0064640045166015625,0.0041997432708740234,1,1,CPOP
Rand,0.5576,0.3769,0.8165,0.5,0.006618976593017578,0.0041997432708740234,1,1,CPOP
CPF,0.5072,0.3489,0.556,0.25,0.007725238800048828,0.003725290298461914,1,1,HEFT
ICRB,0.5072,0.3489,0.556,0.25,0.008582115173339844,0.003725290298461914,1,1,HEFT
STO,0.5015,0.3375,0.7189,0.125,0.006121635437011719,0.003725290298461914,1,1,HEFT
Rand,0.4993,0.3501,0.5389,0.625,0.0061113834381103516,0.003725290298461914,1,1,HEFT
CPF,0.5072,0.3489,0.556,0.25,0.008618831634521484,0.003987312316894531,1,1,CPOP
ICRB,0.5072,0.3489,0.556,0.25,0.006975412368774414,0.003987312316894531,1,1,CPOP
STO,0.5015,0.3375,0.7189,0.125,0.006345272064208984,0.003987312316894531,1,1,CPOP
Rand,0.5015,0.3375,0.7189,0.5,0.0064237117767333984,0.003987312316894531,1,1,CPOP
CPF,0.4935,0.3722,0.4407,0.25,0.009155511856079102,0.0038306713104248047,1,1,HEFT
ICRB,0.4945,0.3443,0.7862,0.25,0.007592916488647461,0.0038306713104248047,1,1,HEFT
STO,0.4825,0.3453,0.7731,0.25,0.006340742111206055,0.0038306713104248047,1,1,HEFT
Rand,0.5084,0.3754,0.4042,0.5,0.005973339080810547,0.0038306713104248047,1,1,HEFT
CPF,0.4935,0.3722,0.5478,0.25,0.00863337516784668,0.0046443939208984375,1,1,CPOP
ICRB,0.5163,0.3595,0.7343,0.25,0.0071637630462646484,0.0046443939208984375,1,1,CPOP
STO,0.5039,0.3606,0.718,0.125,0.007008790969848633,0.0046443939208984375,1,1,CPOP
Rand,0.5327,0.3918,0.282,0.625,0.009522438049316406,0.0046443939208984375,1,1,CPOP
CPF,0.4955,0.3408,0.7126,0.5,0.007634878158569336,0.003905057907104492,1,1,HEFT
ICRB,0.4815,0.3776,0.2021,0.5,0.006919384002685547,0.003905057907104492,1,1,HEFT
STO,0.4671,0.3408,0.7126,0.25,0.006066083908081055,0.003905057907104492,1,1,HEFT
Rand,0.4955,0.3408,0.7126,0.625,0.0064504146575927734,0.003905057907104492,1,1,HEFT
CPF,0.4955,0.3408,0.7126,0.5,0.006360054016113281,0.0036916732788085938,1,1,CPOP
ICRB,0.4815,0.3776,0.2021,0.5,0.008797645568847656,0.0036916732788085938,1,1,CPOP
STO,0.4671,0.3408,0.7126,0.25,0.006194591522216797,0.0036916732788085938,1,1,CPOP
Rand,0.4815,0.3776,0.2021,0.75,0.007065773010253906,0.0036916732788085938,1,1,CPOP
CPF,0.4429,0.3173,0.5974,0.375,0.006903171539306641,0.004263162612915039,1,1,HEFT
ICRB,0.4564,0.3118,0.7193,0.375,0.006605625152587891,0.004263162612915039,1,1,HEFT
STO,0.4616,0.3249,0.4389,0.0,0.0066454410552978516,0.004263162612915039,1,1,HEFT
Rand,0.4517,0.2997,1.0,0.875,0.007010459899902344,0.004263162612915039,1,1,HEFT
CPF,0.4429,0.3173,0.5974,0.375,0.007208347320556641,0.004257917404174805,1,1,CPOP
ICRB,0.4564,0.3118,0.7193,0.375,0.00755763053894043,0.004257917404174805,1,1,CPOP
STO,0.4616,0.3249,0.4389,0.0,0.007932662963867188,0.004257917404174805,1,1,CPOP
Rand,0.4571,0.3134,0.6833,0.75,0.008743047714233398,0.004257917404174805,1,1,CPOP
CPF,0.4598,0.2929,0.6041,0.625,0.006204366683959961,0.0035660266876220703,1,1,HEFT
ICRB,0.4755,0.2743,0.8425,0.25,0.005870819091796875,0.0035660266876220703,1,1,HEFT
STO,0.4869,0.2963,0.5641,0.25,0.005673885345458984,0.0035660266876220703,1,1,HEFT
Rand,0.4755,0.2743,0.8425,0.875,0.005743980407714844,0.0035660266876220703,1,1,HEFT
CPF,0.4598,0.2929,0.7096,0.625,0.006409883499145508,0.003667116165161133,1,1,CPOP
ICRB,0.4951,0.2856,0.815,0.25,0.0062067508697509766,0.003667116165161133,1,1,CPOP
STO,0.5087,0.3096,0.4879,0.125,0.008297204971313477,0.003667116165161133,1,1,CPOP
Rand,0.4873,0.2929,0.7096,0.875,0.006463766098022461,0.003667116165161133,1,1,CPOP
CPF,0.4915,0.3429,0.6449,0.375,0.00591588020324707,0.003522157669067383,1,1,HEFT
ICRB,0.4915,0.3429,0.6449,0.25,0.005690574645996094,0.003522157669067383,1,1,HEFT
STO,0.4756,0.3382,0.7242,0.125,0.005464792251586914,0.003522157669067383,1,1,HEFT
Rand,0.4893,0.3382,0.7242,0.75,0.005612373352050781,0.003522157669067383,1,1,HEFT
CPF,0.4915,0.3429,0.6449,0.375,0.0076673030853271484,0.004517078399658203,1,1,CPOP
ICRB,0.4915,0.3429,0.6449,0.25,0.0070536136627197266,0.004517078399658203,1,1,CPOP
STO,0.4756,0.3382,0.7242,0.125,0.006762504577636719,0.004517078399658203,1,1,CPOP
Rand,0.4893,0.3382,0.7242,0.625,0.008333921432495117,0.004517078399658203,1,1,CPOP
CPF,0.4412,0.343,0.5359,0.375,0.009410619735717773,0.005338430404663086,1,1,HEFT
ICRB,0.4518,0.3394,0.6015,0.375,0.008839845657348633,0.005338430404663086,1,1,HEFT
STO,0.4491,0.3329,0.7207,0.125,0.0077741146087646484,0.005338430404663086,1,1,HEFT
Rand,0.4446,0.3186,1.0,0.875,0.0075817108154296875,0.005338430404663086,1,1,HEFT
CPF,0.4514,0.351,0.462,0.375,0.007682323455810547,0.004393815994262695,1,1,CPOP
ICRB,0.4622,0.3472,0.538,0.375,0.0068972110748291016,0.004393815994262695,1,1,CPOP
STO,0.4491,0.3329,0.8354,0.125,0.006667613983154297,0.004393815994262695,1,1,CPOP
Rand,0.4478,0.3401,0.6824,0.875,0.006743192672729492,0.004393815994262695,1,1,CPOP
CPF,0.4384,0.3253,0.3662,0.25,0.008958816528320312,0.003486156463623047,1,1,HEFT
ICRB,0.4485,0.3045,0.8285,0.375,0.0071010589599609375,0.003486156463623047,1,1,HEFT
STO,0.4489,0.3055,0.8053,0.125,0.006124734878540039,0.003486156463623047,1,1,HEFT
Rand,0.4458,0.2975,1.0,0.625,0.0057201385498046875,0.003486156463623047,1,1,HEFT
CPF,0.4384,0.3253,0.3662,0.25,0.0069196224212646484,0.0041980743408203125,1,1,CPOP
ICRB,0.4485,0.3045,0.8285,0.375,0.0067136287689208984,0.0041980743408203125,1,1,CPOP
STO,0.4489,0.3055,0.8053,0.125,0.006661176681518555,0.0041980743408203125,1,1,CPOP
Rand,0.4317,0.3045,0.8285,0.625,0.006592512130737305,0.0041980743408203125,1,1,CPOP
CPF,0.4606,0.2966,0.7002,0.5,0.00657963752746582,0.0034143924713134766,1,1,HEFT
ICRB,0.4759,0.2928,0.7729,0.25,0.006541252136230469,0.0034143924713134766,1,1,HEFT
STO,0.4619,0.2996,0.6424,0.125,0.006673097610473633,0.0034143924713134766,1,1,HEFT
Rand,0.4705,0.2817,1.0,0.625,0.005860328674316406,0.0034143924713134766,1,1,HEFT
CPF,0.4835,0.2996,0.6927,0.125,0.009125947952270508,0.0060231685638427734,1,1,CPOP
ICRB,0.482,0.2966,0.7551,0.25,0.008513212203979492,0.0060231685638427734,1,1,CPOP
STO,0.4619,0.2996,0.6927,0.125,0.008361339569091797,0.0060231685638427734,1,1,CPOP
Rand,0.4763,0.2852,1.0,0.625,0.008298397064208984,0.0060231685638427734,1,1,CPOP
CPF,0.4242,0.301,0.843,0.375,0.005932807922363281,0.0033416748046875,1,1,HEFT
ICRB,0.4242,0.301,0.843,0.375,0.00854182243347168,0.0033416748046875,1,1,HEFT
