gid,core,Maximum memory
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9767736761842176
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.921438416227825
4.0,2.0,0.9679771915524203
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8879662534196373
4.0,2.0,0.9501264877824646
4.0,3.0,0.9797304771707114
4.0,4.0,0.9954535789060208
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9667355585131964
4.0,2.0,0.9951136112216596
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9003722440493739
4.0,2.0,0.948447515425316
4.0,3.0,0.9950246523436572
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.865499590878672
4.0,2.0,0.920667056710222
4.0,3.0,0.9669253679902492
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9369395463723476
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9072064987527344
4.0,2.0,0.9709299589152476
4.0,3.0,0.986351231557942
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.956366188153753
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9055745888035532
4.0,2.0,0.9665587346212616
4.0,3.0,0.992080686370534
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9669343942780404
4.0,2.0,0.9790589901046196
4.0,3.0,0.9790589901046196
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9299388761295352
4.0,2.0,0.999013201404214
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9928884793484968
4.0,2.0,0.9987505468905478
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9469976517694604
4.0,2.0,0.978849117203388
4.0,3.0,0.9969115335827802
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9708373017861408
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9213760045636455
4.0,2.0,0.9565981028260656
4.0,3.0,0.9762233763059109
4.0,4.0,0.9893396828493513
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9009618656903746
4.0,2.0,0.9563176835886448
4.0,3.0,0.9991542151137132
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9606117155731744
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8859842875511262
4.0,2.0,0.9451525902091088
4.0,3.0,0.9786610763577449
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9383780861464488
4.0,2.0,0.9955912052482484
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8821373880750258
4.0,2.0,0.9362994630396992
4.0,3.0,0.977723154767082
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9152435512857168
4.0,2.0,0.9665802026191618
4.0,3.0,0.9937903826240588
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9573302604339936
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9968937986097506
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9330905480658066
4.0,2.0,0.9813441995654381
4.0,3.0,0.9943938430412486
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9225854743546328
4.0,2.0,0.950687847738241
4.0,3.0,0.950687847738241
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9119157999450206
4.0,2.0,0.9840490308272858
4.0,3.0,0.9956600781870972
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9331710565132608
4.0,2.0,0.9790258155034688
4.0,3.0,0.9948004439684756
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9407332383036808
4.0,2.0,0.9625835267355826
4.0,3.0,0.983149222456723
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8951293225565955
4.0,2.0,0.9599677695596048
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8577739158863871
4.0,2.0,0.9266819166090472
4.0,3.0,0.972480474323288
4.0,4.0,0.9992971471379748
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9030281467983816
4.0,2.0,0.9641692908096624
4.0,3.0,0.9861553698262256
4.0,4.0,0.9985570278376888
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.976144059637164
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9389425842189044
4.0,2.0,0.9703661880445212
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9988694938273344
4.0,2.0,0.9988694938273344
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9515881352465524
4.0,2.0,0.9965746755374976
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9348228326061576
4.0,2.0,0.9707116156321492
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8814820292808199
4.0,2.0,0.9336384720406186
4.0,3.0,0.9706374914553164
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8480980450730651
4.0,2.0,0.9146088610068324
4.0,3.0,0.977006172554226
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9344908485365556
4.0,2.0,0.9624184028433604
4.0,3.0,0.9826699203847694
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9664969202462652
4.0,2.0,0.993533350242355
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9514765961731914
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9706908944761478
4.0,2.0,0.9986448432503924
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9583571965523794
4.0,2.0,0.9792239314871584
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9575010061989976
4.0,2.0,0.9783608237832576
4.0,3.0,0.9915400239542588
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8705187428135781
4.0,2.0,0.937594848532483
4.0,3.0,0.99089658579051
4.0,4.0,0.9996034693745586
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9237385234828192
4.0,2.0,0.9761858765032256
4.0,3.0,0.9999528734453098
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9078621004150128
4.0,2.0,0.9506259613217136
4.0,3.0,0.9829539979923114
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.936415665773124
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9625237285723762
4.0,2.0,0.9998757665020868
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9541222540241951
4.0,2.0,0.9765973594171116
4.0,3.0,0.9857214067249392
4.0,4.0,0.9937623887164748
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8972957468806894
4.0,2.0,0.9750461874939941
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9348343993841384
4.0,2.0,0.9933101477379516
4.0,3.0,0.9933101477379516
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.935340247039498
4.0,2.0,0.9774236569619944
4.0,3.0,0.9936972325859716
4.0,4.0,0.9990965098842044
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9777708800734576
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.88568562534529
4.0,2.0,0.9397992819495358
4.0,3.0,0.9769775954330884
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9020503037310972
4.0,2.0,0.9735172028504668
4.0,3.0,0.9950972787869125
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9354065779054644
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8759278169118743
4.0,2.0,0.9179803573585016
4.0,3.0,0.9598455625844104
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9488132321718236
4.0,2.0,0.9920989312529712
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9705193034903784
4.0,2.0,0.98536871543224
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8887491136458369
4.0,2.0,0.9340835724335402
4.0,3.0,0.9737627143088656
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9299080161584636
4.0,2.0,0.9694786364902782
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.913949850932446
4.0,2.0,0.9671213315616676
4.0,3.0,0.9963814121939522
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9403106541103796
4.0,2.0,0.9809159333471896
4.0,3.0,0.9948063882941656
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8952941814863803
4.0,2.0,0.95523302768466
4.0,3.0,0.9803379561549608
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9259371234600076
4.0,2.0,0.961301888909879
4.0,3.0,0.9888483764154352
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9155710655086712
4.0,2.0,0.970948623551224
4.0,3.0,0.9923620141548825
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9307715562116932
4.0,2.0,0.982175949189855
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9073225139136822
4.0,2.0,0.9073225139136822
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9779005629892764
4.0,2.0,1.0
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.927125581097759
4.0,2.0,0.9779259764833956
4.0,3.0,0.9939942206312736
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8814123559147602
4.0,2.0,0.954673984754844
4.0,3.0,0.9940754713064376
4.0,4.0,0.9988932195659964
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.8651840242856703
4.0,2.0,0.9129373576369852
4.0,3.0,0.9550216911685648
4.0,4.0,0.9830149686236646
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9745673695204656
4.0,2.0,0.999607960271752
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9391403269585684
4.0,2.0,0.9865792239343554
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9520445954376932
4.0,2.0,0.9899189079719922
4.0,3.0,1.0
4.0,4.0,1.0
4.0,5.0,1.0
4.0,6.0,1.0
4.0,1.0,0.9313472748810392
4.0,2.0,0.9656970592191658
4.0,3.0,0.999194861954586
4.0,4.0,1.0
4.0,5.0,1.0
