Type,Total Pct.,Calculation Pct.,EDER,DOR,Time,Heft Time,gid,Case
CPF,0.4677,0.3353,0.4502,0.4444,0.00503849983215332,0.0029370784759521484,1,2
ICRB,0.4446,0.3264,0.554,0.5556,0.004860877990722656,0.0029370784759521484,1,2
STO,0.484,0.33,0.5115,0.2222,0.004698991775512695,0.0029370784759521484,1,2
Rand,0.4347,0.3041,0.8431,0.6667,0.004746437072753906,0.0029370784759521484,1,2
SFE,0.0,0.0,0.1191,0.4444,0.0,0.0,1,2
SFD,0.0,0.0,0.506,0.1111,0.0,0.0,1,2
CPF,0.317,0.1809,0.7256,0.5556,0.005231380462646484,0.003160715103149414,1,3
ICRB,0.3149,0.1921,0.4884,0.5556,0.005047321319580078,0.003160715103149414,1,3
STO,0.3072,0.1696,1.0,0.2222,0.004884481430053711,0.003160715103149414,1,3
Rand,0.3361,0.1696,1.0,0.3333,0.004920244216918945,0.003160715103149414,1,3
SFE,0.0,0.0,0.3655,0.4444,0.0,0.0,1,3
SFD,0.0,0.0,1.0,0.2222,0.0,0.0,1,3
CPF,0.3029,0.1897,0.4817,0.2222,0.0061419010162353516,0.0032410621643066406,1,4
ICRB,0.2777,0.1857,0.5908,0.5556,0.005955219268798828,0.0032410621643066406,1,4
STO,0.3114,0.1897,0.4817,0.1111,0.005770683288574219,0.0032410621643066406,1,4
Rand,0.3052,0.1789,0.785,0.3333,0.0058002471923828125,0.0032410621643066406,1,4
SFE,0.0,0.0,0.215,0.2222,0.0,0.0,1,4
SFD,0.0,0.0,0.6117,0.1111,0.0,0.0,1,4
CPF,0.4625,0.3056,0.4312,0.25,0.0049932003021240234,0.002927064895629883,1,5
ICRB,0.4553,0.3018,0.4672,0.5,0.004813194274902344,0.002927064895629883,1,5
STO,0.4659,0.2975,0.509,0.125,0.00464630126953125,0.002927064895629883,1,5
Rand,0.4416,0.2657,0.8633,0.625,0.00467228889465332,0.002927064895629883,1,5
SFE,0.0,0.0,0.3313,0.125,0.0,0.0,1,5
SFD,0.0,0.0,0.509,0.125,0.0,0.0,1,5
CPF,0.4207,0.2786,0.77,0.1111,0.004975557327270508,0.0029506683349609375,1,6
ICRB,0.4223,0.3064,0.37,0.3333,0.0048482418060302734,0.0029506683349609375,1,6
STO,0.453,0.2942,0.5364,0.1111,0.004688262939453125,0.0029506683349609375,1,6
Rand,0.4265,0.2925,0.5611,0.6667,0.004721879959106445,0.0029506683349609375,1,6
SFE,0.0,0.0,0.3692,0.2222,0.0,0.0,1,6
SFD,0.0,0.0,0.3692,0.0,0.0,0.0,1,6
CPF,0.5225,0.3459,0.1495,0.2,0.005022287368774414,0.0028870105743408203,1,7
ICRB,0.4814,0.2989,0.6409,0.4,0.004906177520751953,0.0028870105743408203,1,7
STO,0.5019,0.3055,0.5631,0.1,0.004721164703369141,0.0028870105743408203,1,7
Rand,0.5116,0.3172,0.4323,0.5,0.004729509353637695,0.0028870105743408203,1,7
SFE,0.0,0.0,0.1495,0.2,0.0,0.0,1,7
SFD,0.0,0.0,0.5631,0.1,0.0,0.0,1,7
CPF,0.3882,0.2605,0.0,0.2,0.0049512386322021484,0.002917766571044922,1,8
ICRB,0.3592,0.2281,0.4688,0.2,0.004793882369995117,0.002917766571044922,1,8
STO,0.4115,0.2281,0.4688,0.1,0.004651784896850586,0.002917766571044922,1,8
Rand,0.4034,0.238,0.3118,0.3,0.004689931869506836,0.002917766571044922,1,8
SFE,0.0,0.0,0.0,0.2,0.0,0.0,1,8
SFD,0.0,0.0,0.0,0.1,0.0,0.0,1,8
CPF,0.7582,0.4679,0.5465,0.2222,0.004601716995239258,0.0026373863220214844,1,0
ICRB,0.7877,0.4385,0.7351,0.4444,0.0044786930084228516,0.0026373863220214844,1,0
STO,0.7826,0.4401,0.724,0.2222,0.004300594329833984,0.0026373863220214844,1,0
Rand,0.7843,0.4155,0.9013,0.8889,0.004346132278442383,0.0026373863220214844,1,0
SFE,0.0,0.0,0.3509,0.6667,0.0,0.0,1,0
SFD,0.0,0.0,0.6252,0.1111,0.0,0.0,1,0
CPF,0.5879,0.3823,0.6023,0.4444,0.004720449447631836,0.0027086734771728516,1,1
ICRB,0.5557,0.3795,0.6337,0.6667,0.004579305648803711,0.0027086734771728516,1,1
STO,0.615,0.3972,0.4436,0.2222,0.004415273666381836,0.0027086734771728516,1,1
Rand,0.5664,0.3494,1.0,0.7778,0.004460573196411133,0.0027086734771728516,1,1
SFE,0.0,0.0,0.203,0.3333,0.0,0.0,1,1
SFD,0.0,0.0,0.4346,0.1111,0.0,0.0,1,1
CPF,0.387,0.255,0.4081,0.4444,0.004950523376464844,0.0028600692749023438,1,2
ICRB,0.3554,0.2467,0.5919,0.6667,0.0047609806060791016,0.0028600692749023438,1,2
STO,0.4011,0.2462,0.6021,0.1111,0.004604816436767578,0.0028600692749023438,1,2
Rand,0.382,0.2462,0.6021,0.3333,0.004604339599609375,0.0028600692749023438,1,2
SFE,0.0,0.0,0.3983,0.2222,0.0,0.0,1,2
SFD,0.0,0.0,0.6021,0.1111,0.0,0.0,1,2
CPF,0.368,0.266,0.1919,0.4444,0.005125522613525391,0.0030405521392822266,1,3
ICRB,0.3324,0.227,0.8387,0.6667,0.004949331283569336,0.0030405521392822266,1,3
STO,0.358,0.2423,0.5591,0.1111,0.004796028137207031,0.0030405521392822266,1,3
Rand,0.3499,0.2293,0.7941,0.6667,0.00481104850769043,0.0030405521392822266,1,3
SFE,0.0,0.0,0.1919,0.4444,0.0,0.0,1,3
SFD,0.0,0.0,0.5591,0.1111,0.0,0.0,1,3
CPF,0.2787,0.1923,0.3445,0.4444,0.005347251892089844,0.003229379653930664,1,4
ICRB,0.259,0.1825,0.5782,0.5556,0.005188703536987305,0.003229379653930664,1,4
STO,0.2707,0.1821,0.5893,0.2222,0.005019664764404297,0.003229379653930664,1,4
Rand,0.2796,0.1758,0.7551,0.5556,0.0050373077392578125,0.003229379653930664,1,4
SFE,0.0,0.0,0.177,0.3333,0.0,0.0,1,4
SFD,0.0,0.0,0.4218,0.1111,0.0,0.0,1,4
CPF,0.4314,0.2555,0.6213,0.375,0.006037473678588867,0.004023075103759766,1,5
ICRB,0.4047,0.2482,0.7202,0.875,0.005789518356323242,0.004023075103759766,1,5
STO,0.4251,0.2294,1.0,0.25,0.0056476593017578125,0.004023075103759766,1,5
Rand,0.4291,0.2374,0.8754,0.5,0.00565028190612793,0.004023075103759766,1,5
SFE,0.0,0.0,0.5388,0.375,0.0,0.0,1,5
SFD,0.0,0.0,1.0,0.25,0.0,0.0,1,5
CPF,0.4615,0.2991,0.4244,0.3333,0.00699615478515625,0.004080772399902344,1,6
ICRB,0.4545,0.2892,0.5244,0.3333,0.006742238998413086,0.004080772399902344,1,6
STO,0.4902,0.2931,0.4848,0.1111,0.0065190792083740234,0.004080772399902344,1,6
Rand,0.4607,0.2623,0.8331,0.4444,0.006666660308837891,0.004080772399902344,1,6
SFE,0.0,0.0,0.4244,0.3333,0.0,0.0,1,6
SFD,0.0,0.0,0.4462,0.1111,0.0,0.0,1,6
CPF,0.455,0.2973,0.2172,0.2,0.004901885986328125,0.0028913021087646484,1,7
ICRB,0.455,0.2973,0.2172,0.2,0.0047588348388671875,0.0028913021087646484,1,7
STO,0.455,0.2973,0.2172,0.1,0.004611015319824219,0.0028913021087646484,1,7
Rand,0.4268,0.2436,1.0,0.6,0.00467228889465332,0.0028913021087646484,1,7
SFE,0.0,0.0,0.0133,0.1,0.0,0.0,1,7
SFD,0.0,0.0,0.2148,0.1,0.0,0.0,1,7
CPF,0.5114,0.3882,0.0,0.2,0.004950761795043945,0.002954721450805664,1,8
ICRB,0.4494,0.3164,1.0,0.1,0.0047528743743896484,0.002954721450805664,1,8
STO,0.5013,0.3744,0.1626,0.1,0.004581451416015625,0.002954721450805664,1,8
Rand,0.48,0.3468,0.5251,0.5,0.004689693450927734,0.002954721450805664,1,8
SFE,0.0,0.0,0.0,0.1,0.0,0.0,1,8
SFD,0.0,0.0,0.0,0.1,0.0,0.0,1,8
CPF,0.7192,0.4298,0.6034,0.4444,0.004555225372314453,0.0025582313537597656,1,0
ICRB,0.7115,0.4233,0.6491,0.4444,0.0043756961822509766,0.0025582313537597656,1,0
STO,0.7271,0.4035,0.7963,0.1111,0.004209995269775391,0.0025582313537597656,1,0
Rand,0.7327,0.4134,0.7206,0.6667,0.004297494888305664,0.0025582313537597656,1,0
SFE,0.0,0.0,0.4428,0.1111,0.0,0.0,1,0
SFD,0.0,0.0,0.5109,0.1111,0.0,0.0,1,0
CPF,0.5795,0.3519,0.519,0.5556,0.0048792362213134766,0.0028107166290283203,1,1
ICRB,0.5905,0.3643,0.4244,0.3333,0.004678010940551758,0.0028107166290283203,1,1
STO,0.5791,0.3241,0.7575,0.1111,0.004507780075073242,0.0028107166290283203,1,1
Rand,0.5314,0.3,1.0,0.6667,0.004595041275024414,0.0028107166290283203,1,1
SFE,0.0,0.0,0.4244,0.3333,0.0,0.0,1,1
SFD,0.0,0.0,0.608,0.1111,0.0,0.0,1,1
CPF,0.3857,0.258,0.52,0.5556,0.005022764205932617,0.0029289722442626953,1,2
ICRB,0.3692,0.2722,0.3021,0.3333,0.004809856414794922,0.0029289722442626953,1,2
STO,0.3968,0.26,0.4885,0.3333,0.004690408706665039,0.0029289722442626953,1,2
Rand,0.3852,0.2433,0.7729,0.5556,0.004706382751464844,0.0029289722442626953,1,2
SFE,0.0,0.0,0.3021,0.3333,0.0,0.0,1,2
SFD,0.0,0.0,0.4615,0.0,0.0,0.0,1,2
CPF,0.3613,0.2505,0.3819,0.3333,0.0051081180572509766,0.0030808448791503906,1,3
ICRB,0.3473,0.2264,0.7778,0.4444,0.004995822906494141,0.0030808448791503906,1,3
STO,0.3734,0.2385,0.5686,0.2222,0.004823446273803711,0.0030808448791503906,1,3
Rand,0.357,0.2246,0.8111,0.7778,0.004876852035522461,0.0030808448791503906,1,3
SFE,0.0,0.0,0.2222,0.2222,0.0,0.0,1,3
SFD,0.0,0.0,0.5686,0.1111,0.0,0.0,1,3
CPF,0.3301,0.2012,0.289,0.4444,0.005448818206787109,0.0032949447631835938,1,4
ICRB,0.3073,0.1871,0.5422,0.3333,0.005242824554443359,0.0032949447631835938,1,4
STO,0.314,0.1824,0.6337,0.1111,0.005097627639770508,0.0032949447631835938,1,4
Rand,0.3154,0.1715,0.8701,0.6667,0.005129098892211914,0.0032949447631835938,1,4
SFE,0.0,0.0,0.289,0.4444,0.0,0.0,1,4
SFD,0.0,0.0,0.6337,0.1111,0.0,0.0,1,4
CPF,0.413,0.282,0.4,0.25,0.0050280094146728516,0.0029511451721191406,1,5
ICRB,0.3938,0.2503,1.0,0.5,0.004847526550292969,0.0029511451721191406,1,5
STO,0.429,0.282,0.4,0.125,0.004682302474975586,0.0029511451721191406,1,5
Rand,0.4089,0.2503,1.0,0.75,0.0047245025634765625,0.0029511451721191406,1,5
SFE,0.0,0.0,0.2019,0.375,0.0,0.0,1,5
SFD,0.0,0.0,0.4066,0.0,0.0,0.0,1,5
CPF,0.4301,0.2897,0.6839,0.2222,0.004948854446411133,0.0028793811798095703,1,6
ICRB,0.4145,0.2875,0.7181,0.3333,0.004770994186401367,0.0028793811798095703,1,6
STO,0.4422,0.2935,0.6291,0.0,0.004587650299072266,0.0028793811798095703,1,6
Rand,0.4418,0.2789,0.8518,0.4444,0.0046579837799072266,0.0028793811798095703,1,6
SFE,0.0,0.0,0.2564,0.2222,0.0,0.0,1,6
SFD,0.0,0.0,0.4809,0.0,0.0,0.0,1,6
CPF,0.4152,0.3077,0.0,0.5,0.004964351654052734,0.002897024154663086,1,7
ICRB,0.4015,0.2821,0.3715,0.4,0.004787921905517578,0.002897024154663086,1,7
STO,0.4228,0.2714,0.5474,0.1,0.004630088806152344,0.002897024154663086,1,7
Rand,0.4396,0.2779,0.4404,0.6,0.004691123962402344,0.002897024154663086,1,7
SFE,0.0,0.0,0.0,0.3,0.0,0.0,1,7
SFD,0.0,0.0,0.5474,0.1,0.0,0.0,1,7
CPF,0.5082,0.3243,0.0249,0.2,0.004930973052978516,0.0028791427612304688,1,8
ICRB,0.4152,0.2676,0.5214,0.1,0.0047795772552490234,0.0028791427612304688,1,8
STO,0.4819,0.2914,0.2893,0.1,0.004588127136230469,0.0028791427612304688,1,8
Rand,0.4511,0.2792,0.4036,0.4,0.004629373550415039,0.0028791427612304688,1,8
SFE,0.0,0.0,0.0249,0.3,0.0,0.0,1,8
SFD,0.0,0.0,0.2893,0.1,0.0,0.0,1,8
CPF,0.8024,0.5189,0.3554,0.4444,0.004683256149291992,0.0026612281799316406,1,0
ICRB,0.7316,0.5226,0.3319,0.5556,0.004503488540649414,0.0026612281799316406,1,0
STO,0.7894,0.4769,0.6466,0.1111,0.0043163299560546875,0.0026612281799316406,1,0
Rand,0.7591,0.4446,0.9078,0.5556,0.004351139068603516,0.0026612281799316406,1,0
SFE,0.0,0.0,0.2791,0.3333,0.0,0.0,1,0
SFD,0.0,0.0,0.4713,0.1111,0.0,0.0,1,0
CPF,0.5545,0.3588,0.3399,0.4444,0.004761457443237305,0.002706766128540039,1,1
ICRB,0.5099,0.3188,0.8401,0.5556,0.0045659542083740234,0.002706766128540039,1,1
STO,0.5751,0.345,0.4998,0.1111,0.0043964385986328125,0.002706766128540039,1,1
Rand,0.548,0.3297,0.6921,0.7778,0.004439353942871094,0.002706766128540039,1,1
SFE,0.0,0.0,0.3399,0.4444,0.0,0.0,1,1
SFD,0.0,0.0,0.4998,0.1111,0.0,0.0,1,1
CPF,0.4182,0.242,0.5115,0.4444,0.005024909973144531,0.0029268264770507812,1,2
ICRB,0.4029,0.2272,0.707,0.6667,0.0049076080322265625,0.0029268264770507812,1,2
STO,0.4211,0.2236,0.7591,0.2222,0.004700422286987305,0.0029268264770507812,1,2
Rand,0.4161,0.2288,0.6848,0.4444,0.0047092437744140625,0.0029268264770507812,1,2
SFE,0.0,0.0,0.2005,0.3333,0.0,0.0,1,2
SFD,0.0,0.0,0.5873,0.1111,0.0,0.0,1,2
CPF,0.3648,0.2477,0.1991,0.4444,0.006600618362426758,0.004401206970214844,1,3
ICRB,0.3385,0.2288,0.4716,0.6667,0.006356000900268555,0.004401206970214844,1,3
STO,0.3805,0.2294,0.462,0.2222,0.006163597106933594,0.004401206970214844,1,3
Rand,0.3535,0.2065,0.8553,0.6667,0.006222963333129883,0.004401206970214844,1,3
SFE,0.0,0.0,0.1991,0.4444,0.0,0.0,1,3
SFD,0.0,0.0,0.4107,0.1111,0.0,0.0,1,3
CPF,0.2555,0.1697,0.41,0.6667,0.005354404449462891,0.0032317638397216797,1,4
ICRB,0.2425,0.1585,0.7697,0.4444,0.0051577091217041016,0.0032317638397216797,1,4
STO,0.2521,0.1624,0.6394,0.0,0.005016803741455078,0.0032317638397216797,1,4
Rand,0.2576,0.152,1.0,0.6667,0.005046844482421875,0.0032317638397216797,1,4
SFE,0.0,0.0,0.4091,0.2222,0.0,0.0,1,4
SFD,0.0,0.0,0.6394,0.0,0.0,0.0,1,4
CPF,0.4435,0.2577,0.6648,0.5,0.004871368408203125,0.0028629302978515625,1,5
ICRB,0.4221,0.2484,0.8214,0.75,0.004759073257446289,0.0028629302978515625,1,5
STO,0.4375,0.2387,1.0,0.25,0.004576444625854492,0.0028629302978515625,1,5
Rand,0.4283,0.2387,1.0,1.0,0.004605770111083984,0.0028629302978515625,1,5
SFE,0.0,0.0,0.2366,0.5,0.0,0.0,1,5
SFD,0.0,0.0,0.8434,0.25,0.0,0.0,1,5
CPF,0.4151,0.2525,0.7751,0.2222,0.004945039749145508,0.002901792526245117,1,6
ICRB,0.4107,0.2499,0.8118,0.4444,0.00480341911315918,0.002901792526245117,1,6
STO,0.4411,0.2672,0.5819,0.1111,0.004655361175537109,0.002901792526245117,1,6
Rand,0.4403,0.2672,0.5819,0.5556,0.004690647125244141,0.002901792526245117,1,6
SFE,0.0,0.0,0.3571,0.1111,0.0,0.0,1,6
SFD,0.0,0.0,0.5819,0.0,0.0,0.0,1,6
CPF,0.4011,0.2832,0.1608,0.5,0.004966259002685547,0.002916574478149414,1,7
ICRB,0.3896,0.2616,0.471,0.4,0.00479888916015625,0.002916574478149414,1,7
STO,0.4233,0.2662,0.4013,0.2,0.004640817642211914,0.002916574478149414,1,7
Rand,0.4033,0.2488,0.6803,0.3,0.004652738571166992,0.002916574478149414,1,7
SFE,0.0,0.0,0.1608,0.5,0.0,0.0,1,7
SFD,0.0,0.0,0.4013,0.2,0.0,0.0,1,7
CPF,0.475,0.372,0.1831,0.5,0.005833148956298828,0.0029535293579101562,1,8
ICRB,0.4583,0.3616,0.3399,0.5,0.005672931671142578,0.0029535293579101562,1,8
STO,0.4849,0.372,0.183,0.2,0.004705905914306641,0.0029535293579101562,1,8
Rand,0.4685,0.3461,0.5884,0.3,0.004796504974365234,0.0029535293579101562,1,8
SFE,0.0,0.0,0.0,0.3,0.0,0.0,1,8
SFD,0.0,0.0,0.0,0.1,0.0,0.0,1,8
CPF,0.7898,0.4974,0.5525,0.4444,0.004554271697998047,0.002532482147216797,1,0
ICRB,0.7732,0.5109,0.4641,0.8889,0.004362821578979492,0.002532482147216797,1,0
STO,0.8148,0.477,0.6962,0.1111,0.004215717315673828,0.002532482147216797,1,0
Rand,0.8049,0.5226,0.3909,0.2222,0.004241943359375,0.002532482147216797,1,0
SFE,0.0,0.0,0.3909,0.2222,0.0,0.0,1,0
SFD,0.0,0.0,0.6962,0.1111,0.0,0.0,1,0
CPF,0.5142,0.3335,0.6761,0.3333,0.0047643184661865234,0.0027167797088623047,1,1
ICRB,0.5137,0.3243,0.7844,0.5556,0.004567146301269531,0.0027167797088623047,1,1
STO,0.5324,0.3073,1.0,0.2222,0.0044193267822265625,0.0027167797088623047,1,1
Rand,0.528,0.3073,1.0,0.6667,0.004430532455444336,0.0027167797088623047,1,1
SFE,0.0,0.0,0.4605,0.3333,0.0,0.0,1,1
SFD,0.0,0.0,0.6298,0.1111,0.0,0.0,1,1
CPF,0.4646,0.3083,0.2139,0.4444,0.004970550537109375,0.0029065608978271484,1,2
ICRB,0.4475,0.2821,0.649,0.6667,0.0048105716705322266,0.0029065608978271484,1,2
STO,0.4638,0.2868,0.5649,0.1111,0.004621744155883789,0.0029065608978271484,1,2
Rand,0.4532,0.2748,0.7842,0.6667,0.0046651363372802734,0.0029065608978271484,1,2
SFE,0.0,0.0,0.2139,0.4444,0.0,0.0,1,2
SFD,0.0,0.0,0.5649,0.1111,0.0,0.0,1,2
CPF,0.3788,0.2581,0.4859,0.3333,0.005204916000366211,0.0031054019927978516,1,3
ICRB,0.3558,0.2544,0.5342,0.3333,0.005014181137084961,0.0031054019927978516,1,3
STO,0.3888,0.2581,0.4859,0.2222,0.004855632781982422,0.0031054019927978516,1,3
Rand,0.3712,0.234,0.8252,0.6667,0.004907131195068359,0.0031054019927978516,1,3
SFE,0.0,0.0,0.2603,0.4444,0.0,0.0,1,3
SFD,0.0,0.0,0.3726,0.0,0.0,0.0,1,3
CPF,0.2847,0.1878,0.646,0.4444,0.006215572357177734,0.0033159255981445312,1,4
ICRB,0.269,0.175,1.0,0.3333,0.006094932556152344,0.0033159255981445312,1,4
STO,0.2882,0.1808,0.8349,0.2222,0.005868434906005859,0.0033159255981445312,1,4
Rand,0.2881,0.1816,0.8111,0.7778,0.005944252014160156,0.0033159255981445312,1,4
SFE,0.0,0.0,0.646,0.4444,0.0,0.0,1,4
SFD,0.0,0.0,0.736,0.1111,0.0,0.0,1,4
CPF,0.4492,0.2951,0.7964,0.625,0.0049266815185546875,0.0029158592224121094,1,5
ICRB,0.4527,0.3065,0.6517,0.75,0.0048105716705322266,0.0029158592224121094,1,5
STO,0.453,0.2806,1.0,0.25,0.004637718200683594,0.0029158592224121094,1,5
Rand,0.4592,0.2891,0.8781,0.875,0.004667758941650391,0.0029158592224121094,1,5
SFE,0.0,0.0,0.397,0.625,0.0,0.0,1,5
SFD,0.0,0.0,0.9425,0.25,0.0,0.0,1,5
CPF,0.3802,0.258,0.1491,0.4444,0.004963874816894531,0.002882719039916992,1,6
ICRB,0.3482,0.2234,0.7732,0.7778,0.004773855209350586,0.002882719039916992,1,6
STO,0.391,0.2403,0.4466,0.1111,0.0046160221099853516,0.002882719039916992,1,6
Rand,0.3793,0.2204,0.8354,0.5556,0.004661083221435547,0.002882719039916992,1,6
SFE,0.0,0.0,0.1491,0.4444,0.0,0.0,1,6
SFD,0.0,0.0,0.2268,0.1111,0.0,0.0,1,6
CPF,0.4193,0.2883,0.0,0.4,0.004743337631225586,0.0027942657470703125,1,7
ICRB,0.3765,0.2508,0.6113,0.4,0.004581928253173828,0.0027942657470703125,1,7
STO,0.4005,0.2633,0.3887,0.2,0.0044269561767578125,0.0027942657470703125,1,7
Rand,0.427,0.2632,0.3901,0.3,0.004436969757080078,0.0027942657470703125,1,7
SFE,0.0,0.0,0.0,0.3,0.0,0.0,1,7
SFD,0.0,0.0,0.233,0.1,0.0,0.0,1,7
CPF,0.4412,0.3243,0.1947,0.2,0.0051043033599853516,0.002994537353515625,1,8
ICRB,0.4277,0.3029,0.4016,0.1,0.004863262176513672,0.002994537353515625,1,8
STO,0.4401,0.3029,0.4016,0.1,0.004705905914306641,0.002994537353515625,1,8
Rand,0.4584,0.2964,0.4702,0.3,0.004739046096801758,0.002994537353515625,1,8
SFE,0.0,0.0,0.13,0.1,0.0,0.0,1,8
SFD,0.0,0.0,0.3737,0.1,0.0,0.0,1,8
CPF,0.7741,0.5514,0.3498,0.4444,0.004560708999633789,0.0025625228881835938,1,0
ICRB,0.7597,0.5082,0.586,0.3333,0.004385232925415039,0.0025625228881835938,1,0
STO,0.7785,0.5214,0.5101,0.0,0.004195213317871094,0.0025625228881835938,1,0
Rand,0.7555,0.4783,0.7745,0.5556,0.004261970520019531,0.0025625228881835938,1,0
SFE,0.0,0.0,0.2597,0.1111,0.0,0.0,1,0
SFD,0.0,0.0,0.5101,0.0,0.0,0.0,1,0
CPF,0.528,0.3075,0.5198,0.3333,0.004703998565673828,0.0026712417602539062,1,1
ICRB,0.5223,0.3015,0.5828,0.6667,0.004510164260864258,0.0026712417602539062,1,1
STO,0.5463,0.2963,0.6389,0.1111,0.004349708557128906,0.0026712417602539062,1,1
Rand,0.535,0.3095,0.499,0.4444,0.004352569580078125,0.0026712417602539062,1,1
SFE,0.0,0.0,0.4098,0.4444,0.0,0.0,1,1
SFD,0.0,0.0,0.5517,0.1111,0.0,0.0,1,1
CPF,0.4243,0.2829,0.3879,0.4444,0.004992485046386719,0.0029327869415283203,1,2
ICRB,0.3997,0.2661,0.6407,0.4444,0.004824161529541016,0.0029327869415283203,1,2
STO,0.449,0.2703,0.5752,0.1111,0.004660129547119141,0.0029327869415283203,1,2
Rand,0.4221,0.2678,0.6132,0.6667,0.004706859588623047,0.0029327869415283203,1,2
SFE,0.0,0.0,0.3593,0.3333,0.0,0.0,1,2
SFD,0.0,0.0,0.5752,0.1111,0.0,0.0,1,2
CPF,0.3368,0.2109,0.4381,0.2222,0.005133390426635742,0.0030775070190429688,1,3
ICRB,0.3041,0.1951,0.7502,0.7778,0.005031108856201172,0.0030775070190429688,1,3
STO,0.3297,0.1999,0.65,0.2222,0.00482487678527832,0.0030775070190429688,1,3
Rand,0.3311,0.1985,0.6801,0.6667,0.0048656463623046875,0.0030775070190429688,1,3
SFE,0.0,0.0,0.4381,0.2222,0.0,0.0,1,3
SFD,0.0,0.0,0.65,0.1111,0.0,0.0,1,3
CPF,0.2983,0.2079,0.1588,0.1111,0.005415439605712891,0.0033600330352783203,1,4
ICRB,0.2829,0.1836,0.6655,0.5556,0.005340099334716797,0.0033600330352783203,1,4
STO,0.3018,0.1972,0.3673,0.1111,0.005125761032104492,0.0033600330352783203,1,4
Rand,0.304,0.1903,0.5136,0.4444,0.005182027816772461,0.0033600330352783203,1,4
SFE,0.0,0.0,0.1588,0.3333,0.0,0.0,1,4
SFD,0.0,0.0,0.1588,0.1111,0.0,0.0,1,4
CPF,0.4478,0.2536,0.7125,0.5,0.0048520565032958984,0.0028862953186035156,1,5
ICRB,0.4463,0.2536,0.7128,0.625,0.00468134880065918,0.0028862953186035156,1,5
STO,0.4542,0.2447,0.8086,0.375,0.004515647888183594,0.0028862953186035156,1,5
Rand,0.4237,0.2414,0.8454,0.625,0.004541873931884766,0.0028862953186035156,1,5
SFE,0.0,0.0,0.5504,0.5,0.0,0.0,1,5
SFD,0.0,0.0,0.8379,0.125,0.0,0.0,1,5
CPF,0.4281,0.2824,0.0,0.2222,0.004991769790649414,0.0029065608978271484,1,6
ICRB,0.3626,0.2239,1.0,0.5556,0.004796266555786133,0.0029065608978271484,1,6
STO,0.4044,0.2449,0.5858,0.0,0.004622459411621094,0.0029065608978271484,1,6
Rand,0.3937,0.2292,0.8877,0.4444,0.00467991828918457,0.0029065608978271484,1,6
SFE,0.0,0.0,0.0,0.1111,0.0,0.0,1,6
SFD,0.0,0.0,0.0,0.0,0.0,0.0,1,6
CPF,0.3588,0.248,1.0,0.3,0.006101131439208984,0.0040128231048583984,1,7
ICRB,0.3744,0.2607,0.6754,0.7,0.005903005599975586,0.0040128231048583984,1,7
STO,0.3922,0.2546,0.8274,0.1,0.0057184696197509766,0.0040128231048583984,1,7
Rand,0.4005,0.2537,0.848,0.5,0.005789518356323242,0.0040128231048583984,1,7
SFE,0.0,0.0,0.6754,0.7,0.0,0.0,1,7
SFD,0.0,0.0,1.0,0.1,0.0,0.0,1,7
CPF,0.4385,0.2858,0.6439,0.4,0.005066394805908203,0.002963542938232422,1,8
ICRB,0.4252,0.285,0.6563,0.4,0.0048618316650390625,0.002963542938232422,1,8
STO,0.4358,0.3012,0.4376,0.2,0.004691123962402344,0.002963542938232422,1,8
Rand,0.4208,0.288,0.6132,0.6,0.004810333251953125,0.002963542938232422,1,8
SFE,0.0,0.0,0.2467,0.1,0.0,0.0,1,8
SFD,0.0,0.0,0.3204,0.1,0.0,0.0,1,8
CPF,0.7868,0.4839,0.5991,0.3333,0.004584550857543945,0.002570629119873047,1,0
ICRB,0.743,0.4755,0.6541,0.7778,0.004403829574584961,0.002570629119873047,1,0
STO,0.7885,0.467,0.7126,0.2222,0.004230976104736328,0.002570629119873047,1,0
Rand,0.7501,0.4292,1.0,0.8889,0.0042803287506103516,0.002570629119873047,1,0
SFE,0.0,0.0,0.4423,0.4444,0.0,0.0,1,0
SFD,0.0,0.0,0.5991,0.1111,0.0,0.0,1,0
CPF,0.5514,0.3785,0.2684,0.6667,0.004817485809326172,0.002752065658569336,1,1
ICRB,0.4877,0.3265,1.0,0.4444,0.004617214202880859,0.002752065658569336,1,1
STO,0.5694,0.3563,0.5543,0.1111,0.004469633102416992,0.002752065658569336,1,1
Rand,0.5553,0.335,0.864,0.6667,0.004507780075073242,0.002752065658569336,1,1
SFE,0.0,0.0,0.2684,0.6667,0.0,0.0,1,1
SFD,0.0,0.0,0.5543,0.1111,0.0,0.0,1,1
CPF,0.4002,0.2715,0.3385,0.3333,0.00489354133605957,0.0028884410858154297,1,2
ICRB,0.4002,0.2715,0.3385,0.3333,0.0047605037689208984,0.0028884410858154297,1,2
STO,0.4261,0.2507,0.5704,0.2222,0.004601955413818359,0.0028884410858154297,1,2
Rand,0.411,0.2346,0.7787,0.6667,0.004669904708862305,0.0028884410858154297,1,2
SFE,0.0,0.0,0.3385,0.3333,0.0,0.0,1,2
SFD,0.0,0.0,0.6149,0.1111,0.0,0.0,1,2
CPF,0.3521,0.2132,0.7835,0.4444,0.005145549774169922,0.0030574798583984375,1,3
ICRB,0.3545,0.2278,0.542,0.5556,0.004995584487915039,0.0030574798583984375,1,3
STO,0.3764,0.2276,0.5458,0.2222,0.00483393669128418,0.0030574798583984375,1,3
