,Type,Ratio,Times,gid,k,Number of CPU Cores,Memory Constraints,Isolation Level,Lower Bound,Upper Bound
27485,ICRB,0.662,24.0,3,6,4,0.95,3,232.06504706646444,312.8417211794061
27486,ICRB,0.5293,24.0,3,6,4,0.95,3,206.58397388502547,275.2097149384748
27487,ICRB,0.6116,24.0,3,6,4,0.95,3,211.71194434560581,280.8044960901726
27488,ICRB,0.7211,25.0,3,6,4,0.95,3,202.0514359629492,281.850037566955
27489,ICRB,0.6509,24.0,3,6,4,0.95,3,222.53777076912954,300.9640111455366
27490,ICRB,0.6889,22.0,3,6,4,0.95,3,227.18362674448218,306.1182480641208
27491,ICRB,0.67,26.0,3,6,4,0.95,3,212.31345918446914,277.79244560187783
27492,ICRB,0.5713,18.0,3,6,4,0.95,3,224.39135442159818,305.27232347910285
27493,ICRB,0.7204,23.0,3,6,4,0.95,3,208.29503793192217,294.1966317365832
27494,ICRB,0.7541,18.0,3,6,4,0.95,3,218.40408621114958,297.416171266437
27495,ICRB,0.5209,19.0,3,6,4,0.95,3,227.71950726242392,308.6597024363598
27496,ICRB,0.5814,20.0,3,6,4,0.95,3,222.3229174063604,307.22646476841805
27497,ICRB,0.6562,25.0,3,6,4,0.95,3,255.3294629229,348.1358219912236
27498,ICRB,0.6196,25.0,3,6,4,0.95,3,198.52552769838258,279.71137566974363
27499,ICRB,0.572,21.0,3,6,4,0.95,3,222.25512675771344,304.3917387496882
27500,ICRB,0.6183,21.0,3,6,4,0.95,3,217.80322911417798,288.9878763097995
27501,ICRB,0.7948,23.0,3,6,4,0.95,3,221.6853084132817,302.0838076092841
27502,ICRB,0.6282,24.0,3,6,4,0.95,3,205.7819667358439,282.27123645732496
27503,ICRB,0.6157,22.0,3,6,4,0.95,3,211.14189689849258,301.2291834098022
27504,ICRB,0.5592,23.0,3,6,4,0.95,3,223.72102352940448,302.7651315604975
27505,ICRB,0.6774,20.0,3,6,4,0.95,3,221.78847425342292,301.0064196927692
27506,ICRB,0.6565,22.0,3,6,4,0.95,3,235.3384170407828,323.62268601051085
27507,ICRB,0.7049,21.0,3,6,4,0.95,3,210.63195184662496,277.56159452284885
27508,ICRB,0.6182,20.0,3,6,4,0.95,3,215.70715133177268,289.9767141746446
27509,ICRB,0.7483,23.0,3,6,4,0.95,3,228.09939602090995,289.5952505203177
27510,ICRB,0.6373,24.0,3,6,4,0.95,3,221.19914491230708,307.1685167349218
27511,ICRB,0.6445,20.0,3,6,4,0.95,3,227.02330572756472,306.74546540295506
27512,ICRB,0.7405,20.0,3,6,4,0.95,3,216.42729771754153,281.31552126674796
27513,ICRB,0.7261,22.0,3,6,4,0.95,3,253.65471254174076,339.0622783614788
27514,ICRB,0.522,23.0,3,6,4,0.95,3,216.63393359682203,290.7948842643475
27515,ICRB,0.5657,22.0,3,6,4,0.95,3,218.2392305631066,293.8656071418168
27516,ICRB,0.6499,22.0,3,6,4,0.95,3,228.6881213994586,296.93876680661356
27517,ICRB,0.6316,26.0,3,6,4,0.95,3,206.5327370993544,282.0000297328889
27518,ICRB,0.771,23.0,3,6,4,0.95,3,212.2739234488261,280.33195505076264
27519,ICRB,0.8475,20.0,3,6,4,0.95,3,244.9908655142006,345.17230383406485
27520,ICRB,0.5216,19.0,3,6,4,0.95,3,221.6633638456012,298.32163241651904
27521,ICRB,0.747,25.0,3,6,4,0.95,3,207.78322981423656,284.44760520289594
27522,ICRB,0.798,22.0,3,6,4,0.95,3,207.92775049531676,271.78523540023684
27523,ICRB,0.7532,23.0,3,6,4,0.95,3,213.6190531887839,290.47453099643747
27524,ICRB,0.7236,24.0,3,6,4,0.95,3,226.1071845784897,300.2263132456419
27525,ICRB,0.6882,26.0,3,6,4,0.95,3,221.78753786131074,295.9503409913111
27526,ICRB,0.6882,21.0,3,6,4,0.95,3,231.52958099478948,316.1109131580456
27527,ICRB,0.5966,23.0,3,6,4,0.95,3,208.88029126357776,287.4632321117433
27528,ICRB,0.737,26.0,3,6,4,0.95,3,221.45174031984695,306.2250448922837
27529,ICRB,0.5615,22.0,3,6,4,0.95,3,222.40891989016663,303.61261655550516
27530,ICRB,0.5878,22.0,3,6,4,0.95,3,238.60584853190974,322.31052283196635
27531,ICRB,0.6257,21.0,3,6,4,0.95,3,203.87606946678204,270.04744852689015
27532,ICRB,0.6034,23.0,3,6,4,0.95,3,220.35333512733058,294.875153716358
27533,ICRB,0.6552,23.0,3,6,4,0.95,3,223.23673643325034,293.7117433875288
27534,ICRB,0.6825,24.0,3,6,4,0.95,3,222.41562553476936,318.2977340147695
27535,ICRB,0.7871,23.0,3,6,4,0.95,3,239.41304912961377,322.57925478112105
27536,ICRB,0.5843,22.0,3,6,4,0.95,3,216.29895964294812,306.28273075504285
27537,ICRB,0.9173,26.0,3,6,4,0.95,3,263.7925139852511,329.56098310340076
27538,ICRB,0.7773,24.0,3,6,4,0.95,3,237.5165883392389,311.42434282393833
27539,ICRB,0.5833,26.0,3,6,4,0.95,3,194.4713873484187,263.04510764009444
27540,ICRB,0.6118,20.0,3,6,4,0.95,3,206.49015457568697,286.10199313765906
27541,ICRB,0.7133,21.0,3,6,4,0.95,3,221.82119483056692,294.0816046925244
27542,ICRB,0.6286,23.0,3,6,4,0.95,3,228.98413595086896,318.41283847347813
27543,ICRB,0.63,21.0,3,6,4,0.95,3,248.80244136503407,333.7224000710679
27544,ICRB,0.6389,23.0,3,6,4,0.95,3,230.9044688885187,308.11174318348947
27545,ICRB,0.74,23.0,3,6,4,0.95,3,236.2709823185022,314.20259582572055
27546,ICRB,0.8524,21.0,3,6,4,0.95,3,217.6801913477905,290.15541068566927
27547,ICRB,0.5573,20.0,3,6,4,0.95,3,213.69291664934178,285.1422240293076
27548,ICRB,0.6486,23.0,3,6,4,0.95,3,219.08550011220416,286.0727318154826
27549,ICRB,0.6809,24.0,3,6,4,0.95,3,204.39168858083988,276.7331832543915
27550,ICRB,0.5741,24.0,3,6,4,0.95,3,213.05199530362705,275.64355234419077
27551,ICRB,0.6361,27.0,3,6,4,0.95,3,216.00481392475834,278.88968628893065
27552,ICRB,0.825,27.0,3,6,4,0.95,3,219.60615882374478,298.42345669541
27553,ICRB,0.6132,23.0,3,6,4,0.95,3,215.05174580957592,278.48652580120915
27554,ICRB,0.6589,23.0,3,6,4,0.95,3,215.79334113923008,283.78326244564107
27555,ICRB,0.587,18.0,3,6,4,0.95,3,230.3085309233059,331.2560430939102
27556,ICRB,0.7045,24.0,3,6,4,0.95,3,223.3063206503698,288.3926505828574
27557,ICRB,0.6563,23.0,3,6,4,0.95,3,199.3443683164803,284.0004791751004
27558,ICRB,0.6934,20.0,3,6,4,0.95,3,221.07877047213344,294.82501658322474
27559,ICRB,0.6942,18.0,3,6,4,0.95,3,201.33289470192696,287.8182220111896
27560,ICRB,0.7001,19.0,3,6,4,0.95,3,239.7245655729102,327.4906755104792
27561,ICRB,0.6511,24.0,3,6,4,0.95,3,217.66556058170266,291.5452602362345
27562,ICRB,0.72,21.0,3,6,4,0.95,3,220.87598555263682,299.09727300675655
27563,ICRB,0.6308,21.0,3,6,4,0.95,3,226.2628798296592,300.0944995596617
27564,ICRB,0.7094,23.0,3,6,4,0.95,3,210.82458407112406,297.8530070426166
27565,ICRB,0.7006,22.0,3,6,4,0.95,3,236.79646754849068,333.55588978401545
27566,ICRB,0.5947,22.0,3,6,4,0.95,3,198.52406542598177,268.57332700140444
27567,ICRB,0.7912,26.0,3,6,4,0.95,3,221.82967096844843,311.94020564338143
27568,ICRB,0.6912,19.0,3,6,4,0.95,3,239.04278633238306,329.1487208614726
27569,ICRB,0.7675,24.0,3,6,4,0.95,3,212.2404346791887,280.64096386190676
27570,ICRB,0.6262,29.0,3,6,4,0.95,3,255.4742765081211,347.1131859550136
27571,ICRB,0.6873,23.0,3,6,4,0.95,3,211.3704284374929,309.06059830445975
27572,ICRB,0.5754,25.0,3,6,4,0.95,3,214.2206968722582,293.36591381615153
27573,ICRB,0.6316,23.0,3,6,4,0.95,3,216.61917877463196,285.2169661118239
27574,ICRB,0.6131,19.0,3,6,4,0.95,3,255.8134602054632,356.0305337348229
27575,ICRB,0.7584,21.0,3,6,4,0.95,3,227.92650107870597,313.59457834631814
27576,ICRB,0.6114,17.0,3,6,4,0.95,3,224.45474759999234,297.6479865549661
27577,ICRB,0.6081,21.0,3,6,4,0.95,3,246.9827993360225,341.07028286799635
27578,ICRB,0.6631,22.0,3,6,4,0.95,3,251.23972820488933,346.5329290022663
27579,ICRB,0.5606,20.0,3,6,4,0.95,3,231.0937415942962,322.75857833145017
27580,ICRB,0.6191,24.0,3,6,4,0.95,3,212.40250323594188,296.2714449463574
27581,ICRB,0.724,23.0,3,6,4,0.95,3,199.81684933175444,279.1450297026773
27582,ICRB,0.7283,21.0,3,6,4,0.95,3,215.1254469740897,301.6359480718657
27583,ICRB,0.6349,21.0,3,6,4,0.95,3,272.4320305120416,365.39252580182983
27584,ICRB,0.7363,23.0,3,6,4,0.95,3,232.0149416840077,305.36544989169585
27585,ICRB,0.6943,23.0,3,6,4,0.95,3,221.33060510861603,315.50719743481466
27586,ICRB,0.6484,22.0,3,6,4,0.95,3,247.79004897508233,328.61213361261616
27587,ICRB,0.7932,26.0,3,6,4,0.95,3,265.6563920177435,348.5937541143413
27588,ICRB,0.7548,20.0,3,6,4,0.95,3,225.49267688792514,292.4646658619074
27589,ICRB,0.5108,24.0,3,6,4,0.95,3,216.25104133258222,288.99811330309
27590,ICRB,0.671,23.0,3,6,4,0.95,3,244.95824198459417,350.9232721222684
27591,ICRB,0.6926,24.0,3,6,4,0.95,3,239.52455019523322,324.111759963173
27592,ICRB,0.6376,22.0,3,6,4,0.95,3,214.2059261322045,282.4473547653026
27593,ICRB,0.6523,23.0,3,6,4,0.95,3,222.47917033134908,293.2661947983919
27594,ICRB,0.7034,25.0,3,6,4,0.95,3,205.1256705497214,304.2214832708008
27595,ICRB,0.6787,21.0,3,6,4,0.95,3,207.17149622404924,280.9320286858333
27596,ICRB,0.7219,23.0,3,6,4,0.95,3,211.35321051932445,285.11201670733874
27597,ICRB,0.6365,15.0,3,6,4,0.95,3,220.4571130477355,296.16039205577925
27598,ICRB,0.5403,22.0,3,6,4,0.95,3,209.4269154300911,289.8920190796897
27599,ICRB,0.7862,24.0,3,6,4,0.95,3,233.44194649407387,313.70056438720883
27600,STO,0.8362,12.0,3,6,4,0.95,3,221.21059394336928,298.02272215912103
27601,STO,0.8732,13.0,3,6,4,0.95,3,214.96064131059924,285.7947238008318
27602,STO,0.9297,14.0,3,6,4,0.95,3,228.28173557529905,307.80548783192125
27603,STO,0.8916,15.0,3,6,4,0.95,3,204.64561717063455,293.3490704703771
27604,STO,0.8645,15.0,3,6,4,0.95,3,209.76236645800654,284.5152565908957
27605,STO,0.7406,13.0,3,6,4,0.95,3,220.44348661516153,315.47164180911733
27606,STO,0.8528,19.0,3,6,4,0.95,3,211.77198875188074,298.3051245932784
27607,STO,0.892,13.0,3,6,4,0.95,3,238.06697558483896,335.9891716140267
27608,STO,0.9124,14.0,3,6,4,0.95,3,213.47093359098605,284.91917527625685
27609,STO,0.822,13.0,3,6,4,0.95,3,240.48794940314835,331.3784193157719
27610,STO,0.7524,12.0,3,6,4,0.95,3,217.48377219002126,295.04941053882527
27611,STO,0.9032,14.0,3,6,4,0.95,3,200.75785150616065,279.24654232088506
27612,STO,0.835,15.0,3,6,4,0.95,3,215.92969223035766,291.6739919819038
27613,STO,0.8581,13.0,3,6,4,0.95,3,216.82424803790437,297.9802730883655
27614,STO,0.7856,12.0,3,6,4,0.95,3,253.2576591034931,361.6977714564208
27615,STO,0.9176,12.0,3,6,4,0.95,3,219.17344265920903,289.68104098115975
27616,STO,0.8141,15.0,3,6,4,0.95,3,259.1612672395679,338.4574738375165
27617,STO,0.9023,15.0,3,6,4,0.95,3,230.17676630527555,310.24000167792144
27618,STO,0.8989,12.0,3,6,4,0.95,3,240.4995376123666,314.269444113047
27619,STO,0.8724,15.0,3,6,4,0.95,3,245.93493134613507,349.10996193448625
27620,STO,0.8171,12.0,3,6,4,0.95,3,236.22070709456455,318.0086287049329
27621,STO,0.7935,13.0,3,6,4,0.95,3,235.4949876225548,306.7239071888381
27622,STO,0.8397,13.0,3,6,4,0.95,3,225.60921424230207,300.42978684201546
27623,STO,0.8274,12.0,3,6,4,0.95,3,248.36728520245822,320.38306261567584
27624,STO,0.8937,13.0,3,6,4,0.95,3,208.13308116964967,291.566878246452
27625,STO,0.9344,14.0,3,6,4,0.95,3,221.36295767420614,293.27247854708526
27626,STO,0.7309,13.0,3,6,4,0.95,3,238.56916205168966,305.17306015280457
27627,STO,0.9315,13.0,3,6,4,0.95,3,225.05599469441958,303.25430136971
27628,STO,0.7635,12.0,3,6,4,0.95,3,245.40573080260094,330.9946029481157
27629,STO,0.7897,13.0,3,6,4,0.95,3,219.36318717864833,300.166399403491
27630,STO,0.9113,15.0,3,6,4,0.95,3,204.24487369857715,278.2342847603366
27631,STO,0.878,15.0,3,6,4,0.95,3,212.51672578951073,285.70604112867625
27632,STO,0.8291,13.0,3,6,4,0.95,3,223.09502154998853,291.89052732565733
27633,STO,0.8945,17.0,3,6,4,0.95,3,220.36016476829602,302.67325883583123
27634,STO,0.9353,13.0,3,6,4,0.95,3,224.42973720016818,293.6900105453237
27635,STO,0.9105,13.0,3,6,4,0.95,3,210.53368698490695,290.67094335028054
27636,STO,0.8838,15.0,3,6,4,0.95,3,223.18480936505298,294.36192015297433
27637,STO,0.8467,11.0,3,6,4,0.95,3,218.630649808533,296.88775955314696
27638,STO,0.8057,13.0,3,6,4,0.95,3,220.31951148172936,288.93290543922114
27639,STO,0.822,14.0,3,6,4,0.95,3,219.12351613981704,280.64848171040956
27640,STO,0.9023,14.0,3,6,4,0.95,3,225.10458049580512,316.69669380619075
27641,STO,0.8611,13.0,3,6,4,0.95,3,215.23755235900515,291.5104614888928
27642,STO,0.8523,13.0,3,6,4,0.95,3,204.0666436526068,281.1547646721099
27643,STO,0.9013,15.0,3,6,4,0.95,3,215.31409867633226,296.0169472976371
27644,STO,0.8447,12.0,3,6,4,0.95,3,216.3563130856131,288.71885356250544
27645,STO,0.9283,15.0,3,6,4,0.95,3,214.58578175937242,293.4223974045153
27646,STO,0.8117,13.0,3,6,4,0.95,3,226.39612872823812,304.4537757445278
27647,STO,0.963,13.0,3,6,4,0.95,3,220.3654773958715,303.66625400151577
27648,STO,0.8254,13.0,3,6,4,0.95,3,220.24212125682135,287.03510426111615
27649,STO,0.869,14.0,3,6,4,0.95,3,231.57004743094984,301.04297903142026
27650,STO,0.9393,13.0,3,6,4,0.95,3,228.8189637300397,305.2925645466318
27651,STO,0.906,15.0,3,6,4,0.95,3,200.794323384499,281.19697054916105
27652,STO,0.8928,14.0,3,6,4,0.95,3,229.5191894548803,307.7891803270838
27653,STO,0.7969,13.0,3,6,4,0.95,3,223.8187315540273,315.80123065966933
27654,STO,0.9167,13.0,3,6,4,0.95,3,206.5377171727025,282.3512427043298
27655,STO,0.9446,13.0,3,6,4,0.95,3,218.39526261953796,282.18208907341636
27656,STO,0.8632,15.0,3,6,4,0.95,3,201.66915022856173,300.39092603908625
27657,STO,0.8859,14.0,3,6,4,0.95,3,247.44094645628297,334.75242276973245
27658,STO,0.7845,14.0,3,6,4,0.95,3,237.66113670687275,315.6991119872542
27659,STO,0.9078,16.0,3,6,4,0.95,3,230.45554910431335,304.15723119672305
27660,STO,0.8383,12.0,3,6,4,0.95,3,233.719634600246,309.2183046934424
27661,STO,0.8275,13.0,3,6,4,0.95,3,227.96785386955148,293.9961389776487
27662,STO,0.8593,13.0,3,6,4,0.95,3,224.04659613809784,310.8740998691844
27663,STO,0.8741,15.0,3,6,4,0.95,3,210.42979843497585,274.6967476137056
27664,STO,0.9189,12.0,3,6,4,0.95,3,211.49314720722703,287.43129831235245
27665,STO,0.9623,14.0,3,6,4,0.95,3,215.61295876018116,291.3611786686695
27666,STO,0.8255,12.0,3,6,4,0.95,3,206.68322602343594,279.03671686334917
27667,STO,0.8973,12.0,3,6,4,0.95,3,214.806308095516,285.5866317413455
27668,STO,0.9068,12.0,3,6,4,0.95,3,223.51638772569015,298.11564644334817
27669,STO,0.8677,15.0,3,6,4,0.95,3,213.398345659888,293.85067448889345
27670,STO,0.8984,12.0,3,6,4,0.95,3,227.94579734258903,301.9863008830338
27671,STO,0.808,14.0,3,6,4,0.95,3,213.49190886606425,297.48186260302094
27672,STO,0.8723,15.0,3,6,4,0.95,3,226.3485329970014,309.7670211307584
27673,STO,0.842,13.0,3,6,4,0.95,3,208.18685607942174,284.6785646183055
27674,STO,0.7639,14.0,3,6,4,0.95,3,236.83993529227578,318.10038380478403
27675,STO,0.9246,12.0,3,6,4,0.95,3,229.28202692488173,298.2287833541899
27676,STO,0.8878,13.0,3,6,4,0.95,3,216.9543464802916,296.7042297471917
27677,STO,0.8503,14.0,3,6,4,0.95,3,229.42289661064535,311.0340962681399
27678,STO,0.9066,14.0,3,6,4,0.95,3,209.52588499004068,284.66450479889136
27679,STO,0.8653,13.0,3,6,4,0.95,3,211.53221228381676,283.7055503723484
27680,STO,0.8334,13.0,3,6,4,0.95,3,228.17861882396267,332.0054641438916
27681,STO,0.9098,13.0,3,6,4,0.95,3,215.7685268202485,273.0130127788065
27682,STO,0.8976,14.0,3,6,4,0.95,3,204.32890699029934,285.0114433756743
27683,STO,0.9007,12.0,3,6,4,0.95,3,212.01160488017658,293.54248350220564
27684,STO,0.863,13.0,3,6,4,0.95,3,245.99407095170415,328.1312127909163
27685,STO,0.9073,14.0,3,6,4,0.95,3,232.06504706646444,312.8417211794061
27686,STO,0.878,13.0,3,6,4,0.95,3,206.58397388502547,275.2097149384748
27687,STO,0.933,14.0,3,6,4,0.95,3,211.71194434560581,280.8044960901726
27688,STO,0.8253,13.0,3,6,4,0.95,3,202.0514359629492,281.850037566955
27689,STO,0.7948,17.0,3,6,4,0.95,3,222.53777076912954,300.9640111455366
27690,STO,0.8388,14.0,3,6,4,0.95,3,227.18362674448218,306.1182480641208
27691,STO,0.8513,15.0,3,6,4,0.95,3,212.31345918446914,277.79244560187783
27692,STO,0.8601,12.0,3,6,4,0.95,3,224.39135442159818,305.27232347910285
27693,STO,0.9181,13.0,3,6,4,0.95,3,208.29503793192217,294.1966317365832
27694,STO,0.8769,14.0,3,6,4,0.95,3,218.40408621114958,297.416171266437
27695,STO,0.7944,12.0,3,6,4,0.95,3,227.71950726242392,308.6597024363598
27696,STO,0.8564,18.0,3,6,4,0.95,3,222.3229174063604,307.22646476841805
27697,STO,0.8349,13.0,3,6,4,0.95,3,255.3294629229,348.1358219912236
27698,STO,0.8592,14.0,3,6,4,0.95,3,198.52552769838258,279.71137566974363
27699,STO,0.8425,13.0,3,6,4,0.95,3,222.25512675771344,304.3917387496882
27700,STO,0.7555,13.0,3,6,4,0.95,3,217.80322911417798,288.9878763097995
27701,STO,0.8547,14.0,3,6,4,0.95,3,221.6853084132817,302.0838076092841
27702,STO,0.8239,13.0,3,6,4,0.95,3,205.7819667358439,282.27123645732496
27703,STO,0.8502,14.0,3,6,4,0.95,3,211.14189689849258,301.2291834098022
27704,STO,0.8323,11.0,3,6,4,0.95,3,223.72102352940448,302.7651315604975
27705,STO,0.8695,14.0,3,6,4,0.95,3,221.78847425342292,301.0064196927692
27706,STO,0.8829,13.0,3,6,4,0.95,3,235.3384170407828,323.62268601051085
27707,STO,0.8919,12.0,3,6,4,0.95,3,210.63195184662496,277.56159452284885
27708,STO,0.8231,11.0,3,6,4,0.95,3,215.70715133177268,289.9767141746446
27709,STO,0.8632,12.0,3,6,4,0.95,3,228.09939602090995,289.5952505203177
27710,STO,0.9143,16.0,3,6,4,0.95,3,221.19914491230708,307.1685167349218
27711,STO,0.9098,15.0,3,6,4,0.95,3,227.02330572756472,306.74546540295506
27712,STO,0.9332,12.0,3,6,4,0.95,3,216.42729771754153,281.31552126674796
27713,STO,0.8248,14.0,3,6,4,0.95,3,253.65471254174076,339.0622783614788
27714,STO,0.8743,17.0,3,6,4,0.95,3,216.63393359682203,290.7948842643475
27715,STO,0.7386,15.0,3,6,4,0.95,3,218.2392305631066,293.8656071418168
27716,STO,0.904,14.0,3,6,4,0.95,3,228.6881213994586,296.93876680661356
27717,STO,0.8268,13.0,3,6,4,0.95,3,206.5327370993544,282.0000297328889
27718,STO,0.8599,12.0,3,6,4,0.95,3,212.2739234488261,280.33195505076264
27719,STO,0.8513,14.0,3,6,4,0.95,3,244.9908655142006,345.17230383406485
27720,STO,0.8508,14.0,3,6,4,0.95,3,221.6633638456012,298.32163241651904
27721,STO,0.8821,14.0,3,6,4,0.95,3,207.78322981423656,284.44760520289594
27722,STO,0.8675,15.0,3,6,4,0.95,3,207.92775049531676,271.78523540023684
27723,STO,0.8761,11.0,3,6,4,0.95,3,213.6190531887839,290.47453099643747
27724,STO,0.9277,14.0,3,6,4,0.95,3,226.1071845784897,300.2263132456419
27725,STO,0.9072,12.0,3,6,4,0.95,3,221.78753786131074,295.9503409913111
27726,STO,0.8689,14.0,3,6,4,0.95,3,231.52958099478948,316.1109131580456
27727,STO,0.952,16.0,3,6,4,0.95,3,208.88029126357776,287.4632321117433
27728,STO,0.8804,13.0,3,6,4,0.95,3,221.45174031984695,306.2250448922837
27729,STO,0.8228,14.0,3,6,4,0.95,3,222.40891989016663,303.61261655550516
27730,STO,0.7877,13.0,3,6,4,0.95,3,238.60584853190974,322.31052283196635
27731,STO,0.9129,13.0,3,6,4,0.95,3,203.87606946678204,270.04744852689015
27732,STO,0.8663,14.0,3,6,4,0.95,3,220.35333512733058,294.875153716358
27733,STO,0.86,13.0,3,6,4,0.95,3,223.23673643325034,293.7117433875288
27734,STO,0.7845,13.0,3,6,4,0.95,3,222.41562553476936,318.2977340147695
27735,STO,0.8074,14.0,3,6,4,0.95,3,239.41304912961377,322.57925478112105
27736,STO,0.8787,15.0,3,6,4,0.95,3,216.29895964294812,306.28273075504285
27737,STO,0.7136,12.0,3,6,4,0.95,3,263.7925139852511,329.56098310340076
27738,STO,0.876,12.0,3,6,4,0.95,3,237.5165883392389,311.42434282393833
27739,STO,0.9681,12.0,3,6,4,0.95,3,194.4713873484187,263.04510764009444
27740,STO,0.8878,12.0,3,6,4,0.95,3,206.49015457568697,286.10199313765906
27741,STO,0.7734,13.0,3,6,4,0.95,3,221.82119483056692,294.0816046925244
27742,STO,0.8473,15.0,3,6,4,0.95,3,228.98413595086896,318.41283847347813
27743,STO,0.8006,15.0,3,6,4,0.95,3,248.80244136503407,333.7224000710679
27744,STO,0.8917,18.0,3,6,4,0.95,3,230.9044688885187,308.11174318348947
27745,STO,0.8884,14.0,3,6,4,0.95,3,236.2709823185022,314.20259582572055
27746,STO,0.8426,15.0,3,6,4,0.95,3,217.6801913477905,290.15541068566927
27747,STO,0.9,15.0,3,6,4,0.95,3,213.69291664934178,285.1422240293076
27748,STO,0.8476,16.0,3,6,4,0.95,3,219.08550011220416,286.0727318154826
27749,STO,0.8289,15.0,3,6,4,0.95,3,204.39168858083988,276.7331832543915
27750,STO,0.9138,13.0,3,6,4,0.95,3,213.05199530362705,275.64355234419077
27751,STO,0.9654,14.0,3,6,4,0.95,3,216.00481392475834,278.88968628893065
27752,STO,0.7908,13.0,3,6,4,0.95,3,219.60615882374478,298.42345669541
27753,STO,0.9318,13.0,3,6,4,0.95,3,215.05174580957592,278.48652580120915
27754,STO,0.9088,13.0,3,6,4,0.95,3,215.79334113923008,283.78326244564107
27755,STO,0.7847,12.0,3,6,4,0.95,3,230.3085309233059,331.2560430939102
27756,STO,0.9278,12.0,3,6,4,0.95,3,223.3063206503698,288.3926505828574
27757,STO,0.9074,14.0,3,6,4,0.95,3,199.3443683164803,284.0004791751004
27758,STO,0.8609,15.0,3,6,4,0.95,3,221.07877047213344,294.82501658322474
27759,STO,0.9653,13.0,3,6,4,0.95,3,201.33289470192696,287.8182220111896
27760,STO,0.8227,14.0,3,6,4,0.95,3,239.7245655729102,327.4906755104792
27761,STO,0.9072,12.0,3,6,4,0.95,3,217.66556058170266,291.5452602362345
27762,STO,0.8843,12.0,3,6,4,0.95,3,220.87598555263682,299.09727300675655
27763,STO,0.8681,11.0,3,6,4,0.95,3,226.2628798296592,300.0944995596617
27764,STO,0.9421,18.0,3,6,4,0.95,3,210.82458407112406,297.8530070426166
27765,STO,0.8318,13.0,3,6,4,0.95,3,236.79646754849068,333.55588978401545
27766,STO,0.8801,12.0,3,6,4,0.95,3,198.52406542598177,268.57332700140444
27767,STO,0.8488,16.0,3,6,4,0.95,3,221.82967096844843,311.94020564338143
27768,STO,0.8653,12.0,3,6,4,0.95,3,239.04278633238306,329.1487208614726
27769,STO,0.9087,15.0,3,6,4,0.95,3,212.2404346791887,280.64096386190676
27770,STO,0.8912,13.0,3,6,4,0.95,3,255.4742765081211,347.1131859550136
27771,STO,0.9079,17.0,3,6,4,0.95,3,211.3704284374929,309.06059830445975
27772,STO,0.8951,12.0,3,6,4,0.95,3,214.2206968722582,293.36591381615153
27773,STO,0.8686,13.0,3,6,4,0.95,3,216.61917877463196,285.2169661118239
27774,STO,0.8397,13.0,3,6,4,0.95,3,255.8134602054632,356.0305337348229
27775,STO,0.8757,13.0,3,6,4,0.95,3,227.92650107870597,313.59457834631814
27776,STO,0.8961,13.0,3,6,4,0.95,3,224.45474759999234,297.6479865549661
27777,STO,0.9215,13.0,3,6,4,0.95,3,246.9827993360225,341.07028286799635
27778,STO,0.8739,14.0,3,6,4,0.95,3,251.23972820488933,346.5329290022663
27779,STO,0.8838,16.0,3,6,4,0.95,3,231.0937415942962,322.75857833145017
27780,STO,0.855,13.0,3,6,4,0.95,3,212.40250323594188,296.2714449463574
27781,STO,0.8927,12.0,3,6,4,0.95,3,199.81684933175444,279.1450297026773
27782,STO,0.877,17.0,3,6,4,0.95,3,215.1254469740897,301.6359480718657
27783,STO,0.7346,13.0,3,6,4,0.95,3,272.4320305120416,365.39252580182983
27784,STO,0.8667,13.0,3,6,4,0.95,3,232.0149416840077,305.36544989169585
27785,STO,0.9099,12.0,3,6,4,0.95,3,221.33060510861603,315.50719743481466
27786,STO,0.8323,15.0,3,6,4,0.95,3,247.79004897508233,328.61213361261616
27787,STO,0.841,11.0,3,6,4,0.95,3,265.6563920177435,348.5937541143413
27788,STO,0.8661,15.0,3,6,4,0.95,3,225.49267688792514,292.4646658619074
27789,STO,0.8113,15.0,3,6,4,0.95,3,216.25104133258222,288.99811330309
27790,STO,0.8446,12.0,3,6,4,0.95,3,244.95824198459417,350.9232721222684
27791,STO,0.7787,14.0,3,6,4,0.95,3,239.52455019523322,324.111759963173
27792,STO,0.8756,18.0,3,6,4,0.95,3,214.2059261322045,282.4473547653026
27793,STO,0.8813,13.0,3,6,4,0.95,3,222.47917033134908,293.2661947983919
27794,STO,0.8198,15.0,3,6,4,0.95,3,205.1256705497214,304.2214832708008
27795,STO,0.9015,15.0,3,6,4,0.95,3,207.17149622404924,280.9320286858333
27796,STO,0.8951,13.0,3,6,4,0.95,3,211.35321051932445,285.11201670733874
27797,STO,0.8369,12.0,3,6,4,0.95,3,220.4571130477355,296.16039205577925
27798,STO,0.8324,12.0,3,6,4,0.95,3,209.4269154300911,289.8920190796897
27799,STO,0.8717,13.0,3,6,4,0.95,3,233.44194649407387,313.70056438720883
27800,Rand,0.9461,34.0,3,6,4,0.95,3,221.21059394336928,298.02272215912103
27801,Rand,1.0,34.0,3,6,4,0.95,3,214.96064131059924,285.7947238008318
27802,Rand,0.9389,39.0,3,6,4,0.95,3,228.28173557529905,307.80548783192125
27803,Rand,0.9293,37.0,3,6,4,0.95,3,204.64561717063455,293.3490704703771
27804,Rand,0.9279,30.0,3,6,4,0.95,3,209.76236645800654,284.5152565908957
